,house,date,district,census_tract,country,hh_size,migrant_num,wealth_index,remit,lat,long,lat_SPEI,long_SPEI,NDVI_lat,NDVI_lon,sev_lat,sev_lon,pop_cent_lat,pop_cent_long,annual_frequency,severity,autocorrelation,avg_area,NDVI_mean,SVI_severity
253,265,2/16/2010,ntungamo,kahenje,uganda,9,1,-1.48643915,0.0,-0.83127,30.05351,-0.85,30.05,-0.85,30.05,-0.85,30.05,-0.778333037,29.99583248,1.1,-0.3594811938025735,-0.09426605504587153,416329503.0768272,0.20495497395278509,0.015963910113235353
254,266,2/16/2010,ntungamo,kahenje,uganda,5,1,-1.371995491,1.0,-0.83127,30.05351,-0.85,30.05,-0.85,30.05,-0.85,30.05,-0.778333037,29.99583248,1.1,-0.3594811938025735,-0.09426605504587153,416329503.0768272,0.20495497395278509,0.015963910113235353
255,267,2/16/2010,ntungamo,kahenje,uganda,4,0,-1.708364342,,-0.83127,30.05351,-0.85,30.05,-0.85,30.05,-0.85,30.05,-0.778333037,29.99583248,1.1,-0.3594811938025735,-0.09426605504587153,416329503.0768272,0.20495497395278509,0.015963910113235353
256,268,2/16/2010,ntungamo,kahenje,uganda,12,0,-1.572271894,,-0.83127,30.05351,-0.85,30.05,-0.85,30.05,-0.85,30.05,-0.778333037,29.99583248,1.1,-0.3594811938025735,-0.09426605504587153,416329503.0768272,0.20495497395278509,0.015963910113235353
257,269,2/16/2010,ntungamo,kahenje,uganda,3,0,-1.622531598,,-0.83127,30.05351,-0.85,30.05,-0.85,30.05,-0.85,30.05,-0.778333037,29.99583248,1.1,-0.3594811938025735,-0.09426605504587153,416329503.0768272,0.20495497395278509,0.015963910113235353
258,270,2/15/2010,ntungamo,rutoma/rurama,uganda,6,0,-2.597245975,,-0.47,30.59611,-0.45,30.6,-0.45,30.6,-0.45,30.6,-0.537360863,30.61249916,1.6,-0.4080086573958397,-0.07596153846153847,349438482.0911118,0.19768121077660075,-0.18449029023667374
259,271,2/15/2010,ntungamo,rutoma/rurama,uganda,5,0,-2.090876201,,-0.47,30.59611,-0.45,30.6,-0.45,30.6,-0.45,30.6,-0.537360863,30.61249916,1.6,-0.4080086573958397,-0.07596153846153847,349438482.0911118,0.19768121077660075,-0.18449029023667374
260,272,2/15/2010,ntungamo,rutoma/rurama,uganda,7,0,-2.540024146,,-0.47,30.59611,-0.45,30.6,-0.45,30.6,-0.45,30.6,-0.537360863,30.61249916,1.6,-0.4080086573958397,-0.07596153846153847,349438482.0911118,0.19768121077660075,-0.18449029023667374
261,273,2/15/2010,ntungamo,rutoma/rurama,uganda,6,1,-0.399811075,1.0,-0.47,30.59611,-0.45,30.6,-0.45,30.6,-0.45,30.6,-0.537360863,30.61249916,1.6,-0.4080086573958397,-0.07596153846153847,349438482.0911118,0.19768121077660075,-0.18449029023667374
262,274,2/15/2010,ntungamo,rutoma/rurama,uganda,3,0,-1.962127085,,-0.47,30.59611,-0.45,30.6,-0.45,30.6,-0.45,30.6,-0.537360863,30.61249916,1.6,-0.4080086573958397,-0.07596153846153847,349438482.0911118,0.19768121077660075,-0.18449029023667374
263,275,2/15/2010,ntungamo,rutoma/rurama,uganda,1,0,-1.27185729,,-0.47,30.59611,-0.45,30.6,-0.45,30.6,-0.45,30.6,-0.537360863,30.61249916,1.6,-0.4080086573958397,-0.07596153846153847,349438482.0911118,0.19768121077660075,-0.18449029023667374
264,276,2/15/2010,ntungamo,rutoma/rurama,uganda,7,0,-2.076570744,,-0.47,30.59611,-0.45,30.6,-0.45,30.6,-0.45,30.6,-0.537360863,30.61249916,1.6,-0.4080086573958397,-0.07596153846153847,349438482.0911118,0.19768121077660075,-0.18449029023667374
265,277,2/15/2010,ntungamo,rutoma/rurama,uganda,5,0,-1.371995491,,-0.47,30.59611,-0.45,30.6,-0.45,30.6,-0.45,30.6,-0.537360863,30.61249916,1.6,-0.4080086573958397,-0.07596153846153847,349438482.0911118,0.19768121077660075,-0.18449029023667374
266,279,2/15/2010,ntungamo,rutoma/rurama,uganda,6,0,-1.314773662,,-0.47,30.59611,-0.45,30.6,-0.45,30.6,-0.45,30.6,-0.537360863,30.61249916,1.6,-0.4080086573958397,-0.07596153846153847,349438482.0911118,0.19768121077660075,-0.18449029023667374
267,280,2/14/2010,bushenyi,buraro ii,uganda,4,1,-1.349715966,0.0,-0.73043,30.18502,-0.75,30.2,-0.75,30.2,-0.75,30.2,-0.778333037,30.15708249,1.4,-0.3384500912257603,-0.035646900269541766,388729649.3444206,0.1820203150041785,-0.27758610402427136
268,281,2/14/2010,bushenyi,buraro ii,uganda,3,0,-0.162745381,,-0.73043,30.18502,-0.75,30.2,-0.75,30.2,-0.75,30.2,-0.778333037,30.15708249,1.4,-0.3384500912257603,-0.035646900269541766,388729649.3444206,0.1820203150041785,-0.27758610402427136
269,282,2/14/2010,bushenyi,buraro ii,uganda,5,2,-0.059283443,1.0,-0.73043,30.18502,-0.75,30.2,-0.75,30.2,-0.75,30.2,-0.778333037,30.15708249,1.4,-0.3384500912257603,-0.035646900269541766,388729649.3444206,0.1820203150041785,-0.27758610402427136
270,283,2/14/2010,bushenyi,buraro ii,uganda,5,0,-0.002061614,,-0.73043,30.18502,-0.75,30.2,-0.75,30.2,-0.75,30.2,-0.778333037,30.15708249,1.4,-0.3384500912257603,-0.035646900269541766,388729649.3444206,0.1820203150041785,-0.27758610402427136
271,284,2/14/2010,bushenyi,buraro ii,uganda,2,0,-1.93351617,,-0.73043,30.18502,-0.75,30.2,-0.75,30.2,-0.75,30.2,-0.778333037,30.15708249,1.4,-0.3384500912257603,-0.035646900269541766,388729649.3444206,0.1820203150041785,-0.27758610402427136
272,285,2/14/2010,bushenyi,buraro ii,uganda,8,0,-0.702362542,,-0.73043,30.18502,-0.75,30.2,-0.75,30.2,-0.75,30.2,-0.778333037,30.15708249,1.4,-0.3384500912257603,-0.035646900269541766,388729649.3444206,0.1820203150041785,-0.27758610402427136
273,286,2/14/2010,bushenyi,buraro ii,uganda,4,1,-1.343384576,1.0,-0.73043,30.18502,-0.75,30.2,-0.75,30.2,-0.75,30.2,-0.778333037,30.15708249,1.4,-0.3384500912257603,-0.035646900269541766,388729649.3444206,0.1820203150041785,-0.27758610402427136
274,287,2/14/2010,bushenyi,buraro ii,uganda,7,0,-0.738126186,,-0.73043,30.18502,-0.75,30.2,-0.75,30.2,-0.75,30.2,-0.778333037,30.15708249,1.4,-0.3384500912257603,-0.035646900269541766,388729649.3444206,0.1820203150041785,-0.27758610402427136
275,288,2/14/2010,bushenyi,buraro ii,uganda,2,0,-2.047959829,,-0.73043,30.18502,-0.75,30.2,-0.75,30.2,-0.75,30.2,-0.778333037,30.15708249,1.4,-0.3384500912257603,-0.035646900269541766,388729649.3444206,0.1820203150041785,-0.27758610402427136
276,289,2/14/2010,bushenyi,buraro ii,uganda,6,0,-0.794908668,,-0.73043,30.18502,-0.75,30.2,-0.75,30.2,-0.75,30.2,-0.778333037,30.15708249,1.4,-0.3384500912257603,-0.035646900269541766,388729649.3444206,0.1820203150041785,-0.27758610402427136
277,290,2/20/2010,masaka,binyonyi b,uganda,5,0,-0.704283171,,-0.31549,31.7601,-0.3,31.75,-0.3,31.75,-0.3,31.75,-0.329467166,31.74001395,2.3,-0.2613626718521118,0.04651501568803228,420935434.44089466,0.2998012808292442,0.2915188271885163
278,291,2/20/2010,masaka,binyonyi b,uganda,6,0,3.391059852,,-0.31549,31.7601,-0.3,31.75,-0.3,31.75,-0.3,31.75,-0.329467166,31.74001395,2.3,-0.2613626718521118,0.04651501568803228,420935434.44089466,0.2998012808292442,0.2915188271885163
279,292,2/20/2010,masaka,binyonyi b,uganda,2,0,2.950696212,,-0.31549,31.7601,-0.3,31.75,-0.3,31.75,-0.3,31.75,-0.329467166,31.74001395,2.3,-0.2613626718521118,0.04651501568803228,420935434.44089466,0.2998012808292442,0.2915188271885163
280,293,2/20/2010,masaka,binyonyi b,uganda,3,0,2.582344089,,-0.31549,31.7601,-0.3,31.75,-0.3,31.75,-0.3,31.75,-0.329467166,31.74001395,2.3,-0.2613626718521118,0.04651501568803228,420935434.44089466,0.2998012808292442,0.2915188271885163
281,294,2/20/2010,masaka,binyonyi b,uganda,5,1,-0.182614755,1.0,-0.31549,31.7601,-0.3,31.75,-0.3,31.75,-0.3,31.75,-0.329467166,31.74001395,2.3,-0.2613626718521118,0.04651501568803228,420935434.44089466,0.2998012808292442,0.2915188271885163
282,295,2/20/2010,masaka,binyonyi b,uganda,3,0,-0.07214879,,-0.31549,31.7601,-0.3,31.75,-0.3,31.75,-0.3,31.75,-0.329467166,31.74001395,2.3,-0.2613626718521118,0.04651501568803228,420935434.44089466,0.2998012808292442,0.2915188271885163
283,296,2/20/2010,masaka,binyonyi b,uganda,6,4,-0.507215654,0.0,-0.31549,31.7601,-0.3,31.75,-0.3,31.75,-0.3,31.75,-0.329467166,31.74001395,2.3,-0.2613626718521118,0.04651501568803228,420935434.44089466,0.2998012808292442,0.2915188271885163
284,297,2/20/2010,masaka,binyonyi b,uganda,3,1,1.50686156,0.0,-0.31549,31.7601,-0.3,31.75,-0.3,31.75,-0.3,31.75,-0.329467166,31.74001395,2.3,-0.2613626718521118,0.04651501568803228,420935434.44089466,0.2998012808292442,0.2915188271885163
285,298,2/20/2010,masaka,binyonyi b,uganda,4,0,0.311803257,,-0.31549,31.7601,-0.3,31.75,-0.3,31.75,-0.3,31.75,-0.329467166,31.74001395,2.3,-0.2613626718521118,0.04651501568803228,420935434.44089466,0.2998012808292442,0.2915188271885163
286,299,2/20/2010,masaka,binyonyi b,uganda,4,0,-0.620804122,,-0.31549,31.7601,-0.3,31.75,-0.3,31.75,-0.3,31.75,-0.329467166,31.74001395,2.3,-0.2613626718521118,0.04651501568803228,420935434.44089466,0.2998012808292442,0.2915188271885163
287,301,2/15/2010,lira,obutowelo a/b,uganda,11,0,1.719969458,,2.229544,32.88052,2.25,32.9,2.25,32.9,2.25,32.9,2.23608526,32.88679158,2.1,-0.5249488921392531,0.2746392496392496,431309856.2248912,0.2855664013077568,0.056139549806839585
288,302,2/18/2010,lira,obutowelo a/b,uganda,2,4,-1.581159547,0.0,2.229544,32.88052,2.25,32.9,2.25,32.9,2.25,32.9,2.23608526,32.88679158,2.1,-0.5249488921392531,0.2746392496392496,431309856.2248912,0.2855664013077568,0.056139549806839585
289,303,2/15/2010,lira,obutowelo a/b,uganda,7,0,0.773244201,1.0,2.229544,32.88052,2.25,32.9,2.25,32.9,2.25,32.9,2.23608526,32.88679158,2.1,-0.5249488921392531,0.2746392496392496,431309856.2248912,0.2855664013077568,0.056139549806839585
290,304,2/15/2010,lira,obutowelo a/b,uganda,5,0,-1.093072924,,2.229544,32.88052,2.25,32.9,2.25,32.9,2.25,32.9,2.23608526,32.88679158,2.1,-0.5249488921392531,0.2746392496392496,431309856.2248912,0.2855664013077568,0.056139549806839585
291,305,2/15/2010,lira,obutowelo a/b,uganda,3,4,-0.148059267,1.0,2.229544,32.88052,2.25,32.9,2.25,32.9,2.25,32.9,2.23608526,32.88679158,2.1,-0.5249488921392531,0.2746392496392496,431309856.2248912,0.2855664013077568,0.056139549806839585
292,306,2/15/2010,lira,obutowelo a/b,uganda,7,1,2.736114352,1.0,2.229544,32.88052,2.25,32.9,2.25,32.9,2.25,32.9,2.23608526,32.88679158,2.1,-0.5249488921392531,0.2746392496392496,431309856.2248912,0.2855664013077568,0.056139549806839585
293,307,2/15/2010,lira,obutowelo a/b,uganda,5,0,1.206465413,,2.229544,32.88052,2.25,32.9,2.25,32.9,2.25,32.9,2.23608526,32.88679158,2.1,-0.5249488921392531,0.2746392496392496,431309856.2248912,0.2855664013077568,0.056139549806839585
294,308,2/15/2010,lira,obutowelo a/b,uganda,9,0,-0.814749136,,2.229544,32.88052,2.25,32.9,2.25,32.9,2.25,32.9,2.23608526,32.88679158,2.1,-0.5249488921392531,0.2746392496392496,431309856.2248912,0.2855664013077568,0.056139549806839585
295,309,2/15/2010,lira,obutowelo a/b,uganda,1,0,-1.21319535,,2.229544,32.88052,2.25,32.9,2.25,32.9,2.25,32.9,2.23608526,32.88679158,2.1,-0.5249488921392531,0.2746392496392496,431309856.2248912,0.2855664013077568,0.056139549806839585
296,310,2/15/2010,lira,obutowelo a/b,uganda,3,0,0.208929369,,2.229544,32.88052,2.25,32.9,2.25,32.9,2.25,32.9,2.23608526,32.88679158,2.1,-0.5249488921392531,0.2746392496392496,431309856.2248912,0.2855664013077568,0.056139549806839585
297,311,2/27/2010,wakiso,kisimbiri b,uganda,4,0,3.851570174,,0.40524,32.48069,0.4,32.5,0.4,32.5,0.4,32.5,0.404166976,32.4999592,1.7,-0.2743908237008488,0.03642204454597375,437578131.9489581,0.22820056390616797,-0.5516637536551015
298,312,2/27/2010,wakiso,kisimbiri b,uganda,3,0,2.477303507,,0.40524,32.48069,0.4,32.5,0.4,32.5,0.4,32.5,0.404166976,32.4999592,1.7,-0.2743908237008488,0.03642204454597375,437578131.9489581,0.22820056390616797,-0.5516637536551015
299,313,2/27/2010,wakiso,kisimbiri b,uganda,2,2,2.993612584,0.0,0.40524,32.48069,0.4,32.5,0.4,32.5,0.4,32.5,0.404166976,32.4999592,1.7,-0.2743908237008488,0.03642204454597375,437578131.9489581,0.22820056390616797,-0.5516637536551015
300,314,2/27/2010,wakiso,kisimbiri b,uganda,4,1,2.967862761,0.0,0.40524,32.48069,0.4,32.5,0.4,32.5,0.4,32.5,0.404166976,32.4999592,1.7,-0.2743908237008488,0.03642204454597375,437578131.9489581,0.22820056390616797,-0.5516637536551015
301,315,2/27/2010,wakiso,kisimbiri b,uganda,4,2,2.967862761,1.0,0.40524,32.48069,0.4,32.5,0.4,32.5,0.4,32.5,0.404166976,32.4999592,1.7,-0.2743908237008488,0.03642204454597375,437578131.9489581,0.22820056390616797,-0.5516637536551015
302,316,2/27/2010,wakiso,kisimbiri b,uganda,1,0,2.520219879,,0.40524,32.48069,0.4,32.5,0.4,32.5,0.4,32.5,0.404166976,32.4999592,1.7,-0.2743908237008488,0.03642204454597375,437578131.9489581,0.22820056390616797,-0.5516637536551015
303,317,2/27/2010,wakiso,kisimbiri b,uganda,2,0,1.970933733,,0.40524,32.48069,0.4,32.5,0.4,32.5,0.4,32.5,0.404166976,32.4999592,1.7,-0.2743908237008488,0.03642204454597375,437578131.9489581,0.22820056390616797,-0.5516637536551015
304,318,2/27/2010,wakiso,kisimbiri b,uganda,1,2,3.204158285,0.0,0.40524,32.48069,0.4,32.5,0.4,32.5,0.4,32.5,0.404166976,32.4999592,1.7,-0.2743908237008488,0.03642204454597375,437578131.9489581,0.22820056390616797,-0.5516637536551015
305,319,2/27/2010,wakiso,kisimbiri b,uganda,1,2,2.775705653,0.0,0.40524,32.48069,0.4,32.5,0.4,32.5,0.4,32.5,0.404166976,32.4999592,1.7,-0.2743908237008488,0.03642204454597375,437578131.9489581,0.22820056390616797,-0.5516637536551015
306,320,2/27/2010,wakiso,kisimbiri b,uganda,3,1,3.837264717,0.0,0.40524,32.48069,0.4,32.5,0.4,32.5,0.4,32.5,0.404166976,32.4999592,1.7,-0.2743908237008488,0.03642204454597375,437578131.9489581,0.22820056390616797,-0.5516637536551015
307,321,2/12/2010,kampala,kikandwa d,uganda,4,2,3.233596473,0.0,0.31188,32.55126,0.3,32.55,0.3,32.55,0.3,32.55,0.322981339,32.52700846,1.9,-0.4232904032657021,0.004676915059927076,409208783.8602349,0.2390965558626717,-0.4604492631302055
308,322,2/12/2010,kampala,kikandwa d,uganda,5,3,2.749592536,1.0,0.31188,32.55126,0.3,32.55,0.3,32.55,0.3,32.55,0.322981339,32.52700846,1.9,-0.4232904032657021,0.004676915059927076,409208783.8602349,0.2390965558626717,-0.4604492631302055
309,323,2/12/2010,kampala,kikandwa d,uganda,1,0,3.204158285,1.0,0.31188,32.55126,0.3,32.55,0.3,32.55,0.3,32.55,0.322981339,32.52700846,1.9,-0.4232904032657021,0.004676915059927076,409208783.8602349,0.2390965558626717,-0.4604492631302055
310,324,2/12/2010,kampala,kikandwa d,uganda,6,6,3.545558791,0.0,0.31188,32.55126,0.3,32.55,0.3,32.55,0.3,32.55,0.322981339,32.52700846,1.9,-0.4232904032657021,0.004676915059927076,409208783.8602349,0.2390965558626717,-0.4604492631302055
311,325,2/12/2010,kampala,kikandwa d,uganda,9,0,2.285150537,1.0,0.31188,32.55126,0.3,32.55,0.3,32.55,0.3,32.55,0.322981339,32.52700846,1.9,-0.4232904032657021,0.004676915059927076,409208783.8602349,0.2390965558626717,-0.4604492631302055
312,326,2/12/2010,kampala,kikandwa d,uganda,3,0,3.479142944,,0.31188,32.55126,0.3,32.55,0.3,32.55,0.3,32.55,0.322981339,32.52700846,1.9,-0.4232904032657021,0.004676915059927076,409208783.8602349,0.2390965558626717,-0.4604492631302055
313,327,2/12/2010,kampala,kikandwa d,uganda,3,0,1.502843858,,0.31188,32.55126,0.3,32.55,0.3,32.55,0.3,32.55,0.322981339,32.52700846,1.9,-0.4232904032657021,0.004676915059927076,409208783.8602349,0.2390965558626717,-0.4604492631302055
314,328,2/12/2010,kampala,kikandwa d,uganda,7,0,3.407615657,,0.31188,32.55126,0.3,32.55,0.3,32.55,0.3,32.55,0.322981339,32.52700846,1.9,-0.4232904032657021,0.004676915059927076,409208783.8602349,0.2390965558626717,-0.4604492631302055
315,329,2/12/2010,kampala,kikandwa d,uganda,4,0,3.588127368,,0.31188,32.55126,0.3,32.55,0.3,32.55,0.3,32.55,0.322981339,32.52700846,1.9,-0.4232904032657021,0.004676915059927076,409208783.8602349,0.2390965558626717,-0.4604492631302055
316,330,2/12/2010,kampala,kikandwa d,uganda,8,0,-0.728916392,,0.31188,32.55126,0.3,32.55,0.3,32.55,0.3,32.55,0.322981339,32.52700846,1.9,-0.4232904032657021,0.004676915059927076,409208783.8602349,0.2390965558626717,-0.4604492631302055
317,331,2/21/2010,mityana,nabutaka/mpiriggwa,uganda,4,0,-1.765059568,,0.48333,32.16667,0.5,32.15,0.5,32.15,0.5,32.15,0.492847496,32.04626782,2.0,-0.43773674964904785,0.045000000000000026,407243940.18389285,0.27845685520833807,-0.15316937857698196
318,332,2/21/2010,mityana,nabutaka/mpiriggwa,uganda,6,1,-2.597245975,0.0,0.48333,32.16667,0.5,32.15,0.5,32.15,0.5,32.15,0.492847496,32.04626782,2.0,-0.43773674964904785,0.045000000000000026,407243940.18389285,0.27845685520833807,-0.15316937857698196
319,333,2/21/2010,mityana,nabutaka/mpiriggwa,uganda,1,0,-0.317267015,1.0,0.48333,32.16667,0.5,32.15,0.5,32.15,0.5,32.15,0.492847496,32.04626782,2.0,-0.43773674964904785,0.045000000000000026,407243940.18389285,0.27845685520833807,-0.15316937857698196
320,334,2/21/2010,mityana,nabutaka/mpiriggwa,uganda,3,0,-1.074789773,,0.48333,32.16667,0.5,32.15,0.5,32.15,0.5,32.15,0.492847496,32.04626782,2.0,-0.43773674964904785,0.045000000000000026,407243940.18389285,0.27845685520833807,-0.15316937857698196
321,335,2/21/2010,mityana,nabutaka/mpiriggwa,uganda,6,0,-1.093369554,,0.48333,32.16667,0.5,32.15,0.5,32.15,0.5,32.15,0.492847496,32.04626782,2.0,-0.43773674964904785,0.045000000000000026,407243940.18389285,0.27845685520833807,-0.15316937857698196
322,336,2/21/2010,mityana,nabutaka/mpiriggwa,uganda,2,1,-0.600167275,0.0,0.48333,32.16667,0.5,32.15,0.5,32.15,0.5,32.15,0.492847496,32.04626782,2.0,-0.43773674964904785,0.045000000000000026,407243940.18389285,0.27845685520833807,-0.15316937857698196
323,337,2/21/2010,mityana,nabutaka/mpiriggwa,uganda,4,0,-0.853016511,,0.48333,32.16667,0.5,32.15,0.5,32.15,0.5,32.15,0.492847496,32.04626782,2.0,-0.43773674964904785,0.045000000000000026,407243940.18389285,0.27845685520833807,-0.15316937857698196
324,338,2/21/2010,mityana,nabutaka/mpiriggwa,uganda,11,0,-0.79329095,,0.48333,32.16667,0.5,32.15,0.5,32.15,0.5,32.15,0.492847496,32.04626782,2.0,-0.43773674964904785,0.045000000000000026,407243940.18389285,0.27845685520833807,-0.15316937857698196
325,340,2/21/2010,mityana,nabutaka/mpiriggwa,uganda,1,0,-0.767183767,,0.48333,32.16667,0.5,32.15,0.5,32.15,0.5,32.15,0.492847496,32.04626782,2.0,-0.43773674964904785,0.045000000000000026,407243940.18389285,0.27845685520833807,-0.15316937857698196
326,341,2/21/2010,mityana,kiyudaya a,uganda,4,1,3.862792149,0.0,0.469325,32.07691,0.45,32.1,0.45,32.1,0.45,32.1,0.473180689,32.04626782,1.9,-0.4603009537646645,0.014577905158936968,442890505.64629924,0.272101642014286,0.046133137834286395
327,342,2/21/2010,mityana,kiyudaya a,uganda,9,1,3.160861031,1.0,0.469325,32.07691,0.45,32.1,0.45,32.1,0.45,32.1,0.473180689,32.04626782,1.9,-0.4603009537646645,0.014577905158936968,442890505.64629924,0.272101642014286,0.046133137834286395
328,343,2/21/2010,mityana,kiyudaya a,uganda,9,3,2.241007983,1.0,0.469325,32.07691,0.45,32.1,0.45,32.1,0.45,32.1,0.473180689,32.04626782,1.9,-0.4603009537646645,0.014577905158936968,442890505.64629924,0.272101642014286,0.046133137834286395
329,345,2/21/2010,mityana,kiyudaya a,uganda,5,0,3.282457419,,0.469325,32.07691,0.45,32.1,0.45,32.1,0.45,32.1,0.473180689,32.04626782,1.9,-0.4603009537646645,0.014577905158936968,442890505.64629924,0.272101642014286,0.046133137834286395
330,346,2/21/2010,mityana,kiyudaya a,uganda,3,0,2.931488374,1.0,0.469325,32.07691,0.45,32.1,0.45,32.1,0.45,32.1,0.473180689,32.04626782,1.9,-0.4603009537646645,0.014577905158936968,442890505.64629924,0.272101642014286,0.046133137834286395
331,347,2/21/2010,mityana,kiyudaya a,uganda,3,2,3.267929571,0.0,0.469325,32.07691,0.45,32.1,0.45,32.1,0.45,32.1,0.473180689,32.04626782,1.9,-0.4603009537646645,0.014577905158936968,442890505.64629924,0.272101642014286,0.046133137834286395
332,348,2/21/2010,mityana,kiyudaya a,uganda,8,1,2.938434392,1.0,0.469325,32.07691,0.45,32.1,0.45,32.1,0.45,32.1,0.473180689,32.04626782,1.9,-0.4603009537646645,0.014577905158936968,442890505.64629924,0.272101642014286,0.046133137834286395
333,349,2/21/2010,mityana,kiyudaya a,uganda,2,1,4.191692264,1.0,0.469325,32.07691,0.45,32.1,0.45,32.1,0.45,32.1,0.473180689,32.04626782,1.9,-0.4603009537646645,0.014577905158936968,442890505.64629924,0.272101642014286,0.046133137834286395
334,350,2/23/2010,mityana,nkazebuku/kabayenga,uganda,5,0,-1.983585271,,0.27767,31.9483,0.3,31.95,0.3,31.95,0.3,31.95,0.255971561,31.87638804,2.9,-0.36299908572229844,0.013632057597574864,345891433.04523623,0.2662675848768214,0.05756914157214206
335,351,2/23/2010,mityana,nkazebuku/kabayenga,uganda,4,0,-0.93619586,,0.27767,31.9483,0.3,31.95,0.3,31.95,0.3,31.95,0.255971561,31.87638804,2.9,-0.36299908572229844,0.013632057597574864,345891433.04523623,0.2662675848768214,0.05756914157214206
336,352,2/23/2010,mityana,nkazebuku/kabayenga,uganda,5,1,-2.090876201,0.0,0.27767,31.9483,0.3,31.95,0.3,31.95,0.3,31.95,0.255971561,31.87638804,2.9,-0.36299908572229844,0.013632057597574864,345891433.04523623,0.2662675848768214,0.05756914157214206
337,353,2/23/2010,mityana,nkazebuku/kabayenga,uganda,9,1,-2.331333289,0.0,0.27767,31.9483,0.3,31.95,0.3,31.95,0.3,31.95,0.255971561,31.87638804,2.9,-0.36299908572229844,0.013632057597574864,345891433.04523623,0.2662675848768214,0.05756914157214206
338,354,2/23/2010,mityana,nkazebuku/kabayenga,uganda,12,1,-0.829387914,0.0,0.27767,31.9483,0.3,31.95,0.3,31.95,0.3,31.95,0.255971561,31.87638804,2.9,-0.36299908572229844,0.013632057597574864,345891433.04523623,0.2662675848768214,0.05756914157214206
339,355,2/23/2010,mityana,nkazebuku/kabayenga,uganda,6,0,-1.687587708,,0.27767,31.9483,0.3,31.95,0.3,31.95,0.3,31.95,0.255971561,31.87638804,2.9,-0.36299908572229844,0.013632057597574864,345891433.04523623,0.2662675848768214,0.05756914157214206
340,356,2/23/2010,mityana,nkazebuku/kabayenga,uganda,2,0,-0.317267015,,0.27767,31.9483,0.3,31.95,0.3,31.95,0.3,31.95,0.255971561,31.87638804,2.9,-0.36299908572229844,0.013632057597574864,345891433.04523623,0.2662675848768214,0.05756914157214206
341,357,2/23/2010,mityana,nkazebuku/kabayenga,uganda,7,0,-1.211899773,,0.27767,31.9483,0.3,31.95,0.3,31.95,0.3,31.95,0.255971561,31.87638804,2.9,-0.36299908572229844,0.013632057597574864,345891433.04523623,0.2662675848768214,0.05756914157214206
342,358,2/23/2010,mityana,nkazebuku/kabayenga,uganda,8,0,-1.243166577,,0.27767,31.9483,0.3,31.95,0.3,31.95,0.3,31.95,0.255971561,31.87638804,2.9,-0.36299908572229844,0.013632057597574864,345891433.04523623,0.2662675848768214,0.05756914157214206
343,359,2/21/2010,mityana,kiyudaya a,uganda,5,5,1.898405683,1.0,0.469325,32.07691,0.45,32.1,0.45,32.1,0.45,32.1,0.473180689,32.04626782,1.9,-0.4603009537646645,0.014577905158936968,442890505.64629924,0.272101642014286,0.046133137834286395
344,360,2/23/2010,mityana,nkazebuku/kabayenga,uganda,3,0,-1.666992291,1.0,0.27767,31.9483,0.3,31.95,0.3,31.95,0.3,31.95,0.255971561,31.87638804,2.9,-0.36299908572229844,0.013632057597574864,345891433.04523623,0.2662675848768214,0.05756914157214206
345,361,2/21/2010,masaka,kisanje west,uganda,8,2,-0.446016131,1.0,-0.20285,31.83421,-0.2,31.85,-0.2,31.85,-0.2,31.85,-0.239646164,31.83749916,2.4,-0.3864235281944275,-0.037500000000000006,369967768.08229095,0.26763536126606385,0.13404036743539205
346,362,2/21/2010,masaka,kisanje west,uganda,7,2,-0.394516484,0.0,-0.20285,31.83421,-0.2,31.85,-0.2,31.85,-0.2,31.85,-0.239646164,31.83749916,2.4,-0.3864235281944275,-0.037500000000000006,369967768.08229095,0.26763536126606385,0.13404036743539205
347,363,2/21/2010,masaka,kisanje west,uganda,3,5,-0.621625461,1.0,-0.20285,31.83421,-0.2,31.85,-0.2,31.85,-0.2,31.85,-0.239646164,31.83749916,2.4,-0.3864235281944275,-0.037500000000000006,369967768.08229095,0.26763536126606385,0.13404036743539205
348,364,2/21/2010,masaka,kisanje west,uganda,9,0,-0.68600002,,-0.20285,31.83421,-0.2,31.85,-0.2,31.85,-0.2,31.85,-0.239646164,31.83749916,2.4,-0.3864235281944275,-0.037500000000000006,369967768.08229095,0.26763536126606385,0.13404036743539205
349,365,2/21/2010,masaka,kisanje west,uganda,5,0,-0.700305477,,-0.20285,31.83421,-0.2,31.85,-0.2,31.85,-0.2,31.85,-0.239646164,31.83749916,2.4,-0.3864235281944275,-0.037500000000000006,369967768.08229095,0.26763536126606385,0.13404036743539205
350,366,2/21/2010,masaka,kisanje west,uganda,2,0,-0.600167275,1.0,-0.20285,31.83421,-0.2,31.85,-0.2,31.85,-0.2,31.85,-0.239646164,31.83749916,2.4,-0.3864235281944275,-0.037500000000000006,369967768.08229095,0.26763536126606385,0.13404036743539205
351,367,2/21/2010,masaka,kisanje west,uganda,6,2,-1.462102559,0.0,-0.20285,31.83421,-0.2,31.85,-0.2,31.85,-0.2,31.85,-0.239646164,31.83749916,2.4,-0.3864235281944275,-0.037500000000000006,369967768.08229095,0.26763536126606385,0.13404036743539205
