house,lat_ego,long_ego,remit
854,-1.522391812,37.26633915,NA
855,-1.522391812,37.26633915,NA
856,-1.522391812,37.26633915,1
857,-1.522391812,37.26633915,1
858,-1.522391812,37.26633915,1
859,-1.522391812,37.26633915,1
860,-1.522391812,37.26633915,1
861,-1.522119854,37.26569689,NA
862,-1.522119854,37.26569689,NA
863,-1.522119854,37.26569689,NA
864,-1.522391812,37.26633915,NA
865,-1.522391812,37.26633915,NA
866,-1.522391812,37.26633915,NA
867,-1.522391812,37.26633915,1
869,-1.253745825,36.75036738,1
870,-1.253745825,36.75036738,NA
872,-1.253745825,36.75036738,1
873,-1.253745825,36.75036738,1
875,-1.253745825,36.75036738,NA
876,-1.253745825,36.75036738,1
877,-1.253745825,36.75036738,NA
878,-1.253745825,36.75036738,1
879,-1.253745825,36.75036738,1
880,-1.253745825,36.75036738,1
881,-1.253745825,36.75036738,1
882,-1.253745825,36.75036738,NA
883,-1.253745825,36.75036738,1
884,-1.253745825,36.75036738,1
885,-1.253745825,36.75036738,NA
886,-1.253745825,36.75036738,1
887,-0.971685469,37.99497116,1
888,-0.971685469,37.99497116,1
889,-0.971685469,37.99497116,1
890,-0.971685469,37.99497116,NA
891,-1.521255838,37.26570298,1
892,-1.521255838,37.26570298,1
893,-1.521255838,37.26570298,NA
894,-1.521255838,37.26570298,1
895,-1.521255838,37.26570298,1
896,-1.521255838,37.26570298,1
897,-1.521255838,37.26570298,NA
898,-1.521255838,37.26570298,1
899,-1.521255838,37.26570298,1
900,-1.521255838,37.26570298,1
901,-1.521255838,37.26570298,NA
902,-1.521255838,37.26570298,NA
903,-1.521255838,37.26570298,1
904,-1.521255838,37.26570298,1
905,-1.521255838,37.26570298,NA
906,-1.521255838,37.26570298,NA
907,-1.521255838,37.26570298,NA
908,-1.253745825,36.75036738,1
909,-1.522119854,37.26569689,NA
910,-0.971685469,37.99497116,1
911,-0.971685469,37.99497116,1
912,-0.971685469,37.99497116,1
913,-0.971685469,37.99497116,1
914,-0.971685469,37.99497116,1
915,-0.971685469,37.99497116,1
916,-0.971685469,37.99497116,NA
917,-0.971685469,37.99497116,NA
918,-0.971685469,37.99497116,NA
919,-0.971685469,37.99497116,1
920,-0.971685469,37.99497116,1
921,-0.971685469,37.99497116,1
922,-0.971685469,37.99497116,1
923,-0.971685469,37.99497116,1
924,-0.971685469,37.99497116,NA
925,-0.971685469,37.99497116,1
926,-0.971685469,37.99497116,1
927,-1.521255838,37.26570298,1
928,-1.521255838,37.26570298,NA
929,-1.521255838,37.26570298,NA
930,-1.521255838,37.26570298,NA
931,-1.296292895,36.87271104,NA
932,-1.296292895,36.87271104,1
933,-1.296292895,36.87271104,1
934,-1.296292895,36.87271104,NA
935,-1.296292895,36.87271104,1
936,-1.296292895,36.87271104,NA
938,-1.296292895,36.87271104,1
939,-1.296292895,36.87271104,1
940,-1.296292895,36.87271104,NA
941,-1.296292895,36.87271104,1
942,-1.097205267,37.02491062,1
943,-1.280655187,36.84627548,1
944,-1.280655187,36.84627548,1
945,-1.041188884,37.0787284,1
946,-0.923809304,37.00615886,1
947,-0.923809304,37.00615886,1
948,-0.923809304,37.00615886,1
949,-0.923809304,37.00615886,1
950,-0.923809304,37.00615886,1
951,-0.923809304,37.00615886,1
952,-1.041188884,37.0787284,NA
953,-1.097205267,37.02491062,NA
954,-1.097205267,37.02491062,1
955,-1.097205267,37.02491062,1
956,-1.280655187,36.84627548,NA
957,-1.280655187,36.84627548,1
958,-1.280655187,36.84627548,1
959,-1.041188884,37.0787284,NA
960,-1.041188884,37.0787284,NA
961,-1.058419348,36.773918020000004,1
962,-1.058419348,36.773918020000004,1
963,-1.041188884,37.0787284,1
964,-1.097205267,37.02491062,NA
965,-1.097205267,37.02491062,1
966,-0.923809304,37.00615886,1
967,-0.923809304,37.00615886,NA
968,-1.280655187,36.84627548,1
969,-1.280655187,36.84627548,1
970,-1.280655187,36.84627548,1
971,-1.041188884,37.0787284,1
972,-1.041188884,37.0787284,NA
973,-1.016283022,36.91457325,NA
974,-1.016283022,36.91457325,1
975,-0.923809304,37.00615886,1
976,-1.280655187,36.84627548,NA
977,-1.280655187,36.84627548,1
978,-1.280655187,36.84627548,1
979,-1.016283022,36.91457325,NA
980,-1.016283022,36.91457325,NA
981,-1.016283022,36.91457325,NA
982,-1.041188884,37.0787284,NA
983,-1.097205267,37.02491062,1
984,-1.041188884,37.0787284,1
985,-1.016283022,36.91457325,1
986,-0.923809304,37.00615886,1
987,-0.923809304,37.00615886,NA
988,-0.923809304,37.00615886,1
989,-0.923809304,37.00615886,1
990,-0.923809304,37.00615886,1
991,-1.016283022,36.91457325,NA
992,-1.016283022,36.91457325,NA
993,-1.280655187,36.84627548,NA
994,-1.280655187,36.84627548,NA
995,-1.280655187,36.84627548,NA
996,-1.016283022,36.91457325,1
997,-1.016283022,36.91457325,NA
998,-1.041188884,37.0787284,1
999,-1.097205267,37.02491062,NA
1000,-1.041188884,37.0787284,NA
1001,-0.923809304,37.00615886,NA
1002,-1.016283022,36.91457325,NA
1003,-1.016283022,36.91457325,NA
1004,-1.041188884,37.0787284,1
1005,-1.097205267,37.02491062,1
1006,-1.097205267,37.02491062,1
1007,-1.097205267,37.02491062,NA
1008,-1.280655187,36.84627548,1
1009,-1.280655187,36.84627548,NA
1010,-1.041188884,37.0787284,1
1011,-1.041188884,37.0787284,1
1012,-1.016283022,36.91457325,NA
1013,-1.016283022,36.91457325,NA
1014,-1.041188884,37.0787284,NA
1015,-1.041188884,37.0787284,1
1016,-1.097205267,37.02491062,1
1017,-1.097205267,37.02491062,NA
1018,-1.097205267,37.02491062,1
1019,-0.923809304,37.00615886,1
1020,-0.923809304,37.00615886,1
1021,-1.280655187,36.84627548,NA
1022,-1.280655187,36.84627548,NA
1023,-1.041188884,37.0787284,NA
1024,-0.923809304,37.00615886,NA
1025,-1.280655187,36.84627548,NA
1026,-1.280655187,36.84627548,1
1027,-1.280655187,36.84627548,NA
1028,-1.041188884,37.0787284,1
1029,-1.016283022,36.91457325,NA
1030,-1.016283022,36.91457325,NA
1031,-1.097205267,37.02491062,NA
1032,-1.280655187,36.84627548,NA
1033,-1.280655187,36.84627548,NA
1034,-0.923809304,37.00615886,NA
1035,-0.923809304,37.00615886,NA
1036,-1.041188884,37.0787284,NA
1037,-1.041188884,37.0787284,NA
1038,-1.041188884,37.0787284,NA
1039,-1.097205267,37.02491062,NA
1040,-1.097205267,37.02491062,NA
1041,-1.097205267,37.02491062,NA
1042,-1.097205267,37.02491062,NA
1043,-1.280655187,36.84627548,NA
1044,-3.826004893,39.76446172,NA
1045,-3.826004893,39.76446172,NA
1046,-1.016283022,36.91457325,NA
1047,-1.041188884,37.0787284,NA
1048,-1.041188884,37.0787284,NA
1049,-1.097205267,37.02491062,NA
1050,-1.097205267,37.02491062,NA
1051,-1.097205267,37.02491062,NA
1052,-1.097205267,37.02491062,NA
1053,-1.097205267,37.02491062,NA
1054,-1.016283022,36.91457325,NA
1055,-3.223163803,40.08609972,NA
1056,-3.223163803,40.08609972,NA
1057,-1.280655187,36.84627548,NA
1058,-1.280655187,36.84627548,NA
1059,-1.280655187,36.84627548,NA
1060,-3.22414082,40.08627707,1
1061,-3.826004893,39.76446172,1
1062,-3.826004893,39.76446172,NA
1063,-3.826004893,39.76446172,1
1064,-3.223163803,40.08609972,1
1065,-3.223163803,40.08609972,1
1066,-3.223163803,40.08609972,1
1067,-1.280655187,36.84627548,1
1068,-1.280655187,36.84627548,1
1069,-1.280655187,36.84627548,1
1070,-3.219793069,40.11219331,1
1071,-3.219793069,40.11219331,1
1072,-3.219793069,40.11219331,1
1073,-3.223163803,40.08609972,1
1074,-3.826004893,39.76446172,NA
1075,-3.826004893,39.76446172,1
1076,-3.219793069,40.11219331,1
1077,-3.219793069,40.11219331,1
1078,-3.826004893,39.76446172,1
1079,-3.219793069,40.11219331,NA
1080,-3.219793069,40.11219331,NA
1081,-3.826004893,39.76446172,NA
1082,-3.826004893,39.76446172,NA
1083,-3.826004893,39.76446172,1
1084,-3.22414082,40.08627707,NA
1085,-3.22414082,40.08627707,1
1086,-3.22414082,40.08627707,NA
1087,-3.22414082,40.08627707,NA
1088,-3.22414082,40.08627707,1
1089,-1.280655187,36.84627548,NA
1090,-1.280655187,36.84627548,NA
1091,-3.22414082,40.08627707,1
1092,-3.22414082,40.08627707,NA
1093,-3.826004893,39.76446172,1
1094,-3.826004893,39.76446172,1
1095,-3.826004893,39.76446172,NA
1096,-3.219793069,40.11219331,NA
1097,-1.280655187,36.84627548,NA
1098,-1.280655187,36.84627548,1
1099,-1.280655187,36.84627548,1
1100,-3.223163803,40.08609972,1
1101,-3.826004893,39.76446172,NA
1102,-3.826004893,39.76446172,NA
1103,-3.826004893,39.76446172,NA
1104,-3.826004893,39.76446172,NA
1105,-3.219793069,40.11219331,NA
1106,-3.219793069,40.11219331,NA
1107,-3.223163803,40.08609972,NA
1108,-1.280655187,36.84627548,NA
1109,-1.280655187,36.84627548,NA
1110,-3.223163803,40.08609972,1
1111,-1.280655187,36.84627548,1
1112,-1.280655187,36.84627548,NA
1113,-3.22414082,40.08627707,1
1114,-3.22414082,40.08627707,1
1115,-3.22414082,40.08627707,1
1116,-3.219793069,40.11219331,NA
1117,-3.223163803,40.08609972,NA
1118,-3.223163803,40.08609972,NA
1119,-3.223163803,40.08609972,NA
1120,-3.219793069,40.11219331,1
1121,-3.219793069,40.11219331,NA
1122,-3.219793069,40.11219331,NA
1123,-3.826004893,39.76446172,1
1124,-3.826004893,39.76446172,1
1125,-3.22414082,40.08627707,NA
1126,-3.22414082,40.08627707,1
1127,-3.22414082,40.08627707,1
1128,-3.22414082,40.08627707,NA
1129,-1.280655187,36.84627548,1
1130,-1.280655187,36.84627548,1
1131,-1.280655187,36.84627548,1
1132,-1.280655187,36.84627548,1
1133,-3.223163803,40.08609972,1
1134,-3.223163803,40.08609972,1
1135,-3.223163803,40.08609972,1
1136,-3.223163803,40.08609972,NA
1137,-3.22414082,40.08627707,1
1138,-3.22414082,40.08627707,1
1139,-3.22414082,40.08627707,NA
1140,-3.219793069,40.11219331,1
1141,-3.219793069,40.11219331,NA
1142,-1.016283022,36.91457325,NA
1143,-3.223163803,40.08609972,1
1144,-3.826004893,39.76446172,1
1145,-3.826004893,39.76446172,NA
1146,-3.223163803,40.08609972,NA
1147,-3.22414082,40.08627707,1
1148,-3.219793069,40.11219331,NA
1149,-3.219793069,40.11219331,NA
1150,-3.223163803,40.08609972,NA
1151,-3.223163803,40.08609972,NA
1152,-1.280655187,36.84627548,NA
1153,-3.223163803,40.08609972,NA
1154,-3.22414082,40.08627707,NA
1155,-3.22414082,40.08627707,NA
1156,-3.22414082,40.08627707,NA
1157,-3.22414082,40.08627707,NA
1158,-3.219793069,40.11219331,NA
1159,-3.219793069,40.11219331,NA
1160,-3.223163803,40.08609972,NA
1161,-3.223163803,40.08609972,NA
1162,-1.280655187,36.84627548,NA
1163,-1.280655187,36.84627548,NA
1164,-3.22414082,40.08627707,NA
1165,-3.219793069,40.11219331,NA
1166,-3.219793069,40.11219331,NA
1167,-3.826004893,39.76446172,NA
1168,-3.219793069,40.11219331,1
1169,-3.826004893,39.76446172,NA
1170,-3.826004893,39.76446172,NA
1171,-3.219793069,40.11219331,NA
1172,-3.826004893,39.76446172,NA
1173,-3.826004893,39.76446172,NA
1174,-3.22414082,40.08627707,NA
1175,-3.22414082,40.08627707,NA
1176,-1.280655187,36.84627548,NA
1177,-1.280655187,36.84627548,NA
1178,-0.424974285,37.46462153,1
1179,-0.424974285,37.46462153,1
1180,-0.424974285,37.46462153,NA
1181,-0.424974285,37.46462153,1
1182,-0.424974285,37.46462153,1
1183,-0.523215993,37.45247101,1
1184,-0.523215993,37.45247101,1
1185,-0.523215993,37.45247101,1
1187,-0.523215993,37.45247101,1
1188,-0.424974285,37.46462153,1
1189,-0.523215993,37.45247101,1
1190,-0.523215993,37.45247101,1
1191,-0.523215993,37.45247101,1
1192,-0.523215993,37.45247101,1
1193,-0.430576281,37.47760539,NA
1194,-0.430576281,37.47760539,NA
1195,-0.430576281,37.47760539,NA
1196,-0.430576281,37.47760539,1
1197,-2.486505577,40.43775301,1
1198,-2.486505577,40.43775301,1
1199,-2.486505577,40.43775301,1
1200,-2.486505577,40.43775301,1
1201,-2.486505577,40.43775301,NA
1202,-2.486505577,40.43775301,NA
1203,-2.486505577,40.43775301,1
1204,-2.486505577,40.43775301,1
1205,-2.486505577,40.43775301,1
1206,-2.486505577,40.43775301,1
1207,-2.486505577,40.43775301,1
1208,-0.523215993,37.45247101,1
1209,-0.523215993,37.45247101,1
1210,-0.523215993,37.45247101,1
1211,-0.523215993,37.45247101,1
1212,-0.540014726,37.45160569,1
1213,-0.430576281,37.47760539,NA
1214,-0.430576281,37.47760539,1
1215,-0.430576281,37.47760539,1
1216,-0.430576281,37.47760539,1
1217,-0.430576281,37.47760539,1
1218,-0.540014726,37.45160569,1
1219,-2.486505577,40.43775301,1
1220,-2.486505577,40.43775301,1
1221,-2.486505577,40.43775301,NA
1222,-2.486505577,40.43775301,NA
1223,-2.486505577,40.43775301,1
1224,-0.430576281,37.47760539,1
1225,-0.424974285,37.46462153,1
1226,-0.540014726,37.45160569,NA
1227,-0.540014726,37.45160569,1
1228,-0.540014726,37.45160569,NA
1229,-0.540014726,37.45160569,1
1230,-0.523215993,37.45247101,1
1231,-0.523215993,37.45247101,1
1232,-0.523215993,37.45247101,NA
1233,-0.523215993,37.45247101,NA
1234,-0.523215993,37.45247101,NA
1235,-0.424974285,37.46462153,1
1236,-0.424974285,37.46462153,1
1237,-0.424974285,37.46462153,NA
1238,-0.424974285,37.46462153,1
1239,-0.424974285,37.46462153,NA
1240,-0.424974285,37.46462153,1
1241,-0.424974285,37.46462153,1
1242,-0.424974285,37.46462153,NA
1243,-0.424974285,37.46462153,1
1244,-0.424974285,37.46462153,1
1245,-0.424974285,37.46462153,NA
1246,-0.424974285,37.46462153,NA
1247,-0.424974285,37.46462153,NA
1248,-0.424974285,37.46462153,1
1249,-0.523215993,37.45247101,NA
1250,-0.424974285,37.46462153,1
1251,-0.523215993,37.45247101,1
1252,-0.540014726,37.45160569,1
1253,-0.540014726,37.45160569,1
1254,-0.540014726,37.45160569,1
1255,-0.540014726,37.45160569,1
1256,-0.540014726,37.45160569,NA
1257,-0.540014726,37.45160569,NA
1258,-0.540014726,37.45160569,1
1259,-0.540014726,37.45160569,NA
1260,-2.486505577,40.43775301,NA
1261,-2.486505577,40.43775301,NA
1262,-2.486505577,40.43775301,NA
1263,-2.486505577,40.43775301,NA
1264,-2.486505577,40.43775301,1
1265,-0.430576281,37.47760539,1
1266,-0.430576281,37.47760539,NA
1267,-0.430576281,37.47760539,1
1268,-0.430576281,37.47760539,1
1269,-0.430576281,37.47760539,NA
1270,-0.430576281,37.47760539,NA
1271,-0.430576281,37.47760539,1
1272,-0.430576281,37.47760539,1
1273,-0.430576281,37.47760539,1
1274,-0.430576281,37.47760539,NA
1275,-0.430576281,37.47760539,1
1276,-0.430576281,37.47760539,NA
1277,-0.523215993,37.45247101,1
1278,-0.540014726,37.45160569,NA
1279,-0.540014726,37.45160569,NA
1280,-0.540014726,37.45160569,1
1281,-0.540014726,37.45160569,1
1282,-0.540014726,37.45160569,NA
1283,-0.540014726,37.45160569,NA
1284,-0.540014726,37.45160569,NA
1285,0.065231303,34.28678507,NA
1286,0.065231303,34.28678507,1
1287,0.065231303,34.28678507,1
1288,0.065231303,34.28678507,NA
1289,0.065231303,34.28678507,1
1290,0.065231303,34.28678507,1
1291,0.065231303,34.28678507,NA
1292,0.065231303,34.28678507,NA
1293,0.065231303,34.28678507,NA
1294,0.065231303,34.28678507,1
1295,0.065231303,34.28678507,1
1296,0.065231303,34.28678507,1
1297,0.065231303,34.28678507,1
1298,0.065231303,34.28678507,NA
1299,0.065231303,34.28678507,1
1300,0.065231303,34.28678507,NA
1301,0.065231303,34.28678507,NA
1302,0.065231303,34.28678507,NA
1303,0.065231303,34.28678507,NA
1304,0.065231303,34.28678507,NA
1305,0.065231303,34.28678507,NA
1306,0.065231303,34.28678507,NA
1307,0.065231303,34.28678507,NA
1308,0.065469979,34.28796477,NA
1309,0.065469979,34.28796477,NA
1310,0.065469979,34.28796477,NA
1311,0.065469979,34.28796477,NA
1312,0.065469979,34.28796477,1
1313,0.065469979,34.28796477,1
1314,0.065469979,34.28796477,NA
1315,0.065469979,34.28796477,NA
1316,0.065469979,34.28796477,NA
1317,0.065469979,34.28796477,1
1318,0.065469979,34.28796477,NA
1319,0.065469979,34.28796477,1
1320,0.065469979,34.28796477,1
1321,0.196054801,34.18935761,NA
1322,0.196054801,34.18935761,NA
1323,0.196054801,34.18935761,NA
1324,0.065231303,34.28678507,1
1325,0.065231303,34.28678507,1
1326,0.065231303,34.28678507,NA
1327,0.056656404,34.51714114,NA
1328,0.056656404,34.51714114,NA
1329,0.056656404,34.51714114,NA
1330,0.065231303,34.28678507,NA
1331,0.065231303,34.28678507,NA
1332,0.065231303,34.28678507,NA
1333,0.065231303,34.28678507,NA
1334,0.065231303,34.28678507,NA
1335,0.065231303,34.28678507,1
1336,0.065231303,34.28678507,1
1337,0.065231303,34.28678507,NA
1338,0.065231303,34.28678507,1
1339,0.065231303,34.28678507,1
1340,0.065231303,34.28678507,NA
1341,0.056656404,34.51714114,NA
1342,0.056656404,34.51714114,NA
1343,0.065231303,34.28678507,NA
1344,0.065231303,34.28678507,NA
1345,0.065231303,34.28678507,1
1346,0.065231303,34.28678507,1
1347,0.065231303,34.28678507,1
1348,0.065231303,34.28678507,1
1350,0.065231303,34.28678507,1
1351,0.065231303,34.28678507,1
1352,0.065231303,34.28678507,1
1353,0.065231303,34.28678507,1
1354,0.065231303,34.28678507,NA
1355,0.056656404,34.51714114,NA
1356,0.065469979,34.28796477,1
1357,0.065469979,34.28796477,1
1358,0.065469979,34.28796477,NA
1359,0.065469979,34.28796477,NA
1360,0.065469979,34.28796477,NA
1361,0.056656404,34.51714114,1
1363,0.056656404,34.51714114,1
1364,0.056656404,34.51714114,NA
1365,0.056656404,34.51714114,NA
1366,0.065469979,34.28796477,NA
1367,0.065469979,34.28796477,NA
1368,0.065469979,34.28796477,1
1369,0.196054801,34.18935761,1
1370,0.196054801,34.18935761,1
1371,0.065469979,34.28796477,1
1372,0.065469979,34.28796477,1
1373,0.065469979,34.28796477,NA
1374,0.065469979,34.28796477,NA
1375,0.065469979,34.28796477,NA
1376,0.196054801,34.18935761,NA
1377,0.196054801,34.18935761,NA
1378,0.196054801,34.18935761,NA
1379,0.065231303,34.28678507,NA
1380,0.065231303,34.28678507,NA
1381,0.065231303,34.28678507,NA
1382,0.065231303,34.28678507,NA
1383,0.065231303,34.28678507,NA
1384,0.196054801,34.18935761,1
1385,0.196054801,34.18935761,1
1386,0.196054801,34.18935761,1
1387,0.196054801,34.18935761,1
1388,0.196054801,34.18935761,1
1389,0.196054801,34.18935761,1
1390,0.196054801,34.18935761,1
1391,0.196054801,34.18935761,1
1392,0.196054801,34.18935761,1
1393,0.056656404,34.51714114,NA
1394,0.056656404,34.51714114,1
1395,0.056656404,34.51714114,1
1396,0.056656404,34.51714114,1
1397,0.056656404,34.51714114,NA
1398,0.056656404,34.51714114,NA
1399,0.056656404,34.51714114,1
1400,0.056656404,34.51714114,1
1401,0.056656404,34.51714114,NA
1402,0.056656404,34.51714114,NA
1403,0.056656404,34.51714114,1
1404,0.056656404,34.51714114,1
1405,0.056656404,34.51714114,NA
1406,0.196054801,34.18935761,1
1407,0.196054801,34.18935761,NA
1408,0.6475208,34.87395182,NA
1409,0.6475208,34.87395182,NA
1410,0.651269818,34.87616289,1
1411,0.651451675,34.87612009,NA
1412,0.651269818,34.87616289,NA
1413,0.6475208,34.87395182,1
1414,0.651451675,34.87612009,1
1415,0.651451675,34.87612009,NA
1416,-3.609861016,39.8623924,NA
1417,-3.609861016,39.8623924,1
1418,-3.609861016,39.8623924,1
1419,-3.609861016,39.8623924,1
1420,-3.609861016,39.8623924,1
1421,-3.609861016,39.8623924,1
1422,-3.609861016,39.8623924,NA
1423,-3.609861016,39.8623924,1
1424,-3.609861016,39.8623924,NA
1425,-3.609861016,39.8623924,NA
1426,-3.609861016,39.8623924,1
1427,-3.609861016,39.8623924,1
1428,-3.609861016,39.8623924,1
1429,-3.609861016,39.8623924,1
1430,-3.609861016,39.8623924,NA
1431,-3.609861016,39.8623924,NA
1432,-3.609861016,39.8623924,NA
1433,-3.609861016,39.8623924,NA
1434,-3.609861016,39.8623924,NA
1435,-3.609861016,39.8623924,NA
1436,-3.609861016,39.8623924,NA
1437,0.6475208,34.87395182,1
1438,0.6475208,34.87395182,1
1439,0.633755504,35.0218391,1
1440,0.633755504,35.0218391,NA
1441,0.633755504,35.0218391,NA
1442,0.6475208,34.87395182,NA
1443,0.6475208,34.87395182,1
1444,-1.253957244,36.88794055,1
1445,-1.253957244,36.88794055,1
1446,-1.253957244,36.88794055,NA
1447,-1.253957244,36.88794055,1
1448,-1.253957244,36.88794055,NA
1449,-1.253957244,36.88794055,1
1450,-1.253957244,36.88794055,NA
1451,-1.253957244,36.88794055,1
1452,-1.253957244,36.88794055,NA
1453,-1.253957244,36.88794055,1
1454,-1.253957244,36.88794055,NA
1455,-1.253957244,36.88794055,NA
1456,-1.253957244,36.88794055,NA
1457,-1.253957244,36.88794055,NA
1458,-1.253957244,36.88794055,NA
1459,-1.253957244,36.88794055,NA
1460,-1.253957244,36.88794055,NA
1461,-1.253957244,36.88794055,NA
1462,-1.253957244,36.88794055,NA
1463,-1.253957244,36.88794055,NA
1464,-1.253957244,36.88794055,NA
1465,-1.253745825,36.75036738,1
1466,-1.253745825,36.75036738,NA
1467,-1.253745825,36.75036738,1
1468,-1.253745825,36.75036738,1
1469,-1.253745825,36.75036738,NA
1470,-1.253745825,36.75036738,NA
1471,-1.250681394,36.75244144,NA
1472,0.651451675,34.87612009,1
1473,0.6475208,34.87395182,NA
1474,0.6475208,34.87395182,1
1475,0.651451675,34.87612009,1
1476,0.6475208,34.87395182,NA
1477,0.6475208,34.87395182,NA
1478,0.6475208,34.87395182,NA
1479,0.6475208,34.87395182,NA
1480,0.6475208,34.87395182,1
1481,0.6475208,34.87395182,1
1482,0.6475208,34.87395182,NA
1483,0.6475208,34.87395182,NA
1484,0.6475208,34.87395182,NA
1485,0.6475208,34.87395182,NA
1486,-3.575678316,39.86724913,1
1487,-3.575678316,39.86724913,1
1488,-3.575678316,39.86724913,1
1489,-3.575678316,39.86724913,1
1490,-3.575678316,39.86724913,1
1491,-3.575678316,39.86724913,1
1492,-3.575678316,39.86724913,NA
1493,-3.575678316,39.86724913,NA
1494,-3.575678316,39.86724913,1
1495,-3.575678316,39.86724913,1
1496,-3.575678316,39.86724913,NA
1497,-3.575678316,39.86724913,1
1498,-3.575678316,39.86724913,1
1500,-3.575678316,39.86724913,NA
1501,-3.575678316,39.86724913,NA
1502,-3.575678316,39.86724913,NA
1503,-3.575678316,39.86724913,NA
1504,-3.575678316,39.86724913,NA
1505,-3.575678316,39.86724913,NA
1506,-3.579764276,39.89489589,1
1507,-3.579764276,39.89489589,NA
1508,-3.579764276,39.89489589,1
1509,-3.579764276,39.89489589,NA
1511,-3.579764276,39.89489589,1
1512,-3.579764276,39.89489589,NA
1513,-3.579764276,39.89489589,NA
1514,-3.579764276,39.89489589,NA
1515,-3.579764276,39.89489589,1
1516,-3.579764276,39.89489589,1
1517,-3.579764276,39.89489589,NA
1518,-3.579764276,39.89489589,NA
1519,-3.579764276,39.89489589,NA
1520,-3.579764276,39.89489589,NA
1521,-3.579764276,39.89489589,NA
1522,-3.579764276,39.89489589,NA
1523,-3.579764276,39.89489589,NA
1524,-3.579764276,39.89489589,NA
1525,-3.579764276,39.89489589,NA
1526,-3.946691482,39.74501658,NA
1527,-3.946691482,39.74501658,1
1528,-3.946691482,39.74501658,1
1529,-3.946691482,39.74501658,NA
1530,-3.946691482,39.74501658,NA
1531,-3.946691482,39.74501658,NA
1532,-3.946691482,39.74501658,1
1533,-3.946691482,39.74501658,NA
1534,-3.946691482,39.74501658,NA
1535,-3.946691482,39.74501658,1
1536,-3.946691482,39.74501658,NA
1537,-3.946691482,39.74501658,1
1538,-3.946691482,39.74501658,1
1539,-3.946691482,39.74501658,1
1540,-3.946691482,39.74501658,NA
1541,-3.946691482,39.74501658,1
1542,-3.946691482,39.74501658,NA
1543,-3.946691482,39.74501658,NA
1544,-3.946691482,39.74501658,NA
1545,-3.946691482,39.74501658,1
1546,-3.946691482,39.74501658,1
1547,-3.946691482,39.74501658,NA
1548,-3.575678316,39.86724913,NA
1550,0.275181264,34.76077413,1
1551,0.275181264,34.76077413,NA
1552,0.275181264,34.76077413,1
1553,0.275181264,34.76077413,NA
1554,0.275181264,34.76077413,1
1555,0.275181264,34.76077413,1
1556,0.275181264,34.76077413,1
1557,0.275181264,34.76077413,NA
1558,0.275181264,34.76077413,NA
1559,0.275181264,34.76077413,NA
1560,0.275181264,34.76077413,NA
1561,0.275181264,34.76077413,NA
1562,0.275181264,34.76077413,1
1563,0.275181264,34.76077413,NA
1564,0.275181264,34.76077413,NA
1565,0.275181264,34.76077413,NA
1566,0.275181264,34.76077413,NA
1567,0.275181264,34.76077413,1
1568,0.275181264,34.76077413,1
1569,0.275181264,34.76077413,NA
1570,0.275181264,34.76077413,NA
1571,0.275181264,34.76077413,NA
1572,0.275181264,34.76077413,NA
1573,0.275181264,34.76077413,1
1574,0.275181264,34.76077413,NA
1575,0.275181264,34.76077413,NA
1576,0.275181264,34.76077413,1
1577,0.275181264,34.76077413,NA
1578,0.275181264,34.76077413,NA
1579,0.275181264,34.76077413,NA
1580,0.275181264,34.76077413,1
1581,0.275181264,34.76077413,1
1582,0.275181264,34.76077413,NA
1583,0.275181264,34.76077413,NA
1584,0.275181264,34.76077413,1
1585,0.275181264,34.76077413,1
1586,0.275181264,34.76077413,1
1587,0.208604266,34.75376078,1
1588,0.208604266,34.75376078,1
1589,0.208604266,34.75376078,NA
1590,0.208604266,34.75376078,1
1591,0.208604266,34.75376078,NA
1592,0.208604266,34.75376078,NA
1593,0.208604266,34.75376078,NA
1594,0.208604266,34.75376078,NA
1595,0.208604266,34.75376078,NA
1596,0.208604266,34.75376078,1
1597,0.208604266,34.75376078,NA
1598,0.208604266,34.75376078,NA
1599,0.208604266,34.75376078,NA
1600,0.208604266,34.75376078,NA
1601,0.208604266,34.75376078,1
1602,0.208604266,34.75376078,NA
1603,0.208604266,34.75376078,1
1604,0.208604266,34.75376078,1
1605,0.208604266,34.75376078,1
1606,0.208604266,34.75376078,NA
1607,0.208604266,34.75376078,NA
1608,0.208604266,34.75376078,1
1609,0.275181264,34.76077413,1
1610,0.275181264,34.76077413,NA
1611,0.275181264,34.76077413,NA
1612,0.275181264,34.76077413,1
1613,0.275181264,34.76077413,1
1614,0.275181264,34.76077413,1
1615,0.285207843,34.75153374,NA
1616,0.285207843,34.75153374,NA
1617,0.285207843,34.75153374,NA
1618,0.285207843,34.75153374,NA
1619,0.285207843,34.75153374,NA
1620,0.285207843,34.75153374,NA
1621,0.285207843,34.75153374,NA
1622,0.285207843,34.75153374,NA
1623,0.285207843,34.75153374,NA
1624,0.285207843,34.75153374,1
1625,0.285207843,34.75153374,NA
1626,0.285207843,34.75153374,1
1627,0.285207843,34.75153374,1
1628,0.285207843,34.75153374,1
1629,0.285207843,34.75153374,1
1630,0.285207843,34.75153374,1
1631,0.285207843,34.75153374,NA
1632,0.285207843,34.75153374,NA
1633,0.285207843,34.75153374,1
1634,0.285207843,34.75153374,1
1635,0.275181264,34.76077413,NA
1636,0.275181264,34.76077413,NA
1637,0.275181264,34.76077413,NA
1638,0.275181264,34.76077413,NA
