,house,country,frequency,severity,dispersion,area,NDVI_mean,SVI_severity
0,1,south_africa,0.2,-11.63033676147461,-0.19999999999999973,49114185.30398226,0.21580417573981384,1.3370096705639969
1,2,south_africa,0.2,-11.63033676147461,-0.19999999999999973,49114185.30398226,0.21580417573981384,1.3370096705639969
2,3,south_africa,0.2,-11.63033676147461,-0.19999999999999973,49114185.30398226,0.21580417573981384,1.3370096705639969
3,4,south_africa,0.2,-11.63033676147461,-0.19999999999999973,49114185.30398226,0.21580417573981384,1.3370096705639969
4,5,south_africa,0.2,-11.63033676147461,-0.19999999999999973,49114185.30398226,0.21580417573981384,1.3370096705639969
5,6,south_africa,0.2,-11.63033676147461,-0.19999999999999973,49114185.30398226,0.21580417573981384,1.3370096705639969
6,7,south_africa,0.2,-11.63033676147461,-0.19999999999999973,49114185.30398226,0.21580417573981384,1.3370096705639969
7,8,south_africa,0.2,-11.63033676147461,-0.19999999999999973,49114185.30398226,0.21580417573981384,1.3370096705639969
8,9,south_africa,0.2,-11.63033676147461,-0.19999999999999973,49114185.30398226,0.21580417573981384,1.3370096705639969
9,10,south_africa,0.2,-11.63033676147461,-0.19999999999999973,49114185.30398226,0.21580417573981384,1.3370096705639969
10,11,south_africa,0.2,-11.63033676147461,-0.19999999999999973,49114185.30398226,0.21580417573981384,1.3370096705639969
11,12,south_africa,0.2,-11.63033676147461,-0.19999999999999973,49114185.30398226,0.21580417573981384,1.3370096705639969
12,13,south_africa,0.2,-11.63033676147461,-0.19999999999999973,49114185.30398226,0.21580417573981384,1.3370096705639969
13,14,south_africa,0.2,-11.63033676147461,-0.19999999999999973,49114185.30398226,0.21580417573981384,1.3370096705639969
14,15,south_africa,0.2,-11.63033676147461,-0.19999999999999973,49114185.30398226,0.21580417573981384,1.3370096705639969
15,16,south_africa,0.2,-11.63033676147461,-0.19999999999999973,49114185.30398226,0.21580417573981384,1.3370096705639969
16,17,south_africa,0.2,-11.63033676147461,-0.19999999999999973,49114185.30398226,0.21580417573981384,1.3370096705639969
17,18,south_africa,0.2,-11.63033676147461,-0.19999999999999973,49114185.30398226,0.21580417573981384,1.3370096705639969
18,19,south_africa,0.2,-11.63033676147461,-0.19999999999999973,49114185.30398226,0.21580417573981384,1.3370096705639969
19,20,south_africa,0.2,-11.63033676147461,-0.19999999999999973,49114185.30398226,0.21580417573981384,1.3370096705639969
20,21,south_africa,0.2,-11.63033676147461,-0.19999999999999973,49114185.30398226,0.21580417573981384,1.3370096705639969
21,22,south_africa,0.2,-11.63033676147461,-0.19999999999999973,49114185.30398226,0.21580417573981384,1.3370096705639969
22,23,south_africa,0.2,-11.63033676147461,-0.19999999999999973,49114185.30398226,0.21580417573981384,1.3370096705639969
23,24,south_africa,0.2,-11.63033676147461,-0.19999999999999973,49114185.30398226,0.21580417573981384,1.3370096705639969
24,25,south_africa,0.2,-11.63033676147461,-0.19999999999999973,49114185.30398226,0.21580417573981384,1.3370096705639969
25,26,south_africa,0.2,-11.63033676147461,-0.19999999999999973,49114185.30398226,0.21580417573981384,1.3370096705639969
26,27,south_africa,0.2,-11.63033676147461,-0.19999999999999973,49114185.30398226,0.21580417573981384,1.3370096705639969
27,28,south_africa,0.2,-11.63033676147461,-0.19999999999999973,49114185.30398226,0.21580417573981384,1.3370096705639969
28,29,south_africa,0.2,-11.63033676147461,-0.19999999999999973,49114185.30398226,0.21580417573981384,1.3370096705639969
29,30,south_africa,0.2,-11.63033676147461,-0.19999999999999973,49114185.30398226,0.21580417573981384,1.3370096705639969
30,31,south_africa,0.6,-1.4368954102198284,1.4,64294352.34747751,0.19147113092458548,0.5335805931046423
31,32,south_africa,0.6,-1.4368954102198284,1.4,64294352.34747751,0.19147113092458548,0.5335805931046423
32,33,south_africa,0.6,-1.4368954102198284,1.4,64294352.34747751,0.19147113092458548,0.5335805931046423
33,34,south_africa,0.6,-1.4368954102198284,1.4,64294352.34747751,0.19147113092458548,0.5335805931046423
34,35,south_africa,0.6,-1.4368954102198284,1.4,64294352.34747751,0.19147113092458548,0.5335805931046423
35,36,south_africa,0.6,-1.4368954102198284,1.4,64294352.34747751,0.19147113092458548,0.5335805931046423
36,37,south_africa,0.6,-1.4368954102198284,1.4,64294352.34747751,0.19147113092458548,0.5335805931046423
37,38,south_africa,0.6,-1.4368954102198284,1.4,64294352.34747751,0.19147113092458548,0.5335805931046423
38,39,south_africa,0.6,-1.4368954102198284,1.4,64294352.34747751,0.19147113092458548,0.5335805931046423
39,40,south_africa,0.6,-1.4368954102198284,1.4,64294352.34747751,0.19147113092458548,0.5335805931046423
40,41,south_africa,0.6,-1.4368954102198284,1.4,64294352.34747751,0.19147113092458548,0.5335805931046423
41,42,south_africa,0.6,-1.4368954102198284,1.4,64294352.34747751,0.19147113092458548,0.5335805931046423
42,43,south_africa,0.2,-7.187578201293945,-0.19999999999999973,54445252.64605572,0.21300591176629552,0.8718482475459208
43,44,south_africa,0.2,-7.187578201293945,-0.19999999999999973,54445252.64605572,0.21300591176629552,0.8718482475459208
44,45,south_africa,0.2,-7.187578201293945,-0.19999999999999973,54445252.64605572,0.21300591176629552,0.8718482475459208
45,46,south_africa,0.2,-7.187578201293945,-0.19999999999999973,54445252.64605572,0.21300591176629552,0.8718482475459208
46,47,south_africa,0.2,-7.187578201293945,-0.19999999999999973,54445252.64605572,0.21300591176629552,0.8718482475459208
47,48,south_africa,0.2,-7.187578201293945,-0.19999999999999973,54445252.64605572,0.21300591176629552,0.8718482475459208
48,49,south_africa,0.2,-7.187578201293945,-0.19999999999999973,54445252.64605572,0.21300591176629552,0.8718482475459208
49,50,south_africa,0.2,-7.187578201293945,-0.19999999999999973,54445252.64605572,0.21300591176629552,0.8718482475459208
50,51,south_africa,0.2,-7.187578201293945,-0.19999999999999973,54445252.64605572,0.21300591176629552,0.8718482475459208
51,52,south_africa,0.2,-7.187578201293945,-0.19999999999999973,54445252.64605572,0.21300591176629552,0.8718482475459208
52,53,south_africa,0.2,-7.187578201293945,-0.19999999999999973,54445252.64605572,0.21300591176629552,0.8718482475459208
53,54,south_africa,0.2,-7.187578201293945,-0.19999999999999973,54445252.64605572,0.21300591176629552,0.8718482475459208
54,55,south_africa,0.2,-7.187578201293945,-0.19999999999999973,54445252.64605572,0.21300591176629552,0.8718482475459208
55,56,south_africa,0.2,-7.187578201293945,-0.19999999999999973,54445252.64605572,0.21300591176629552,0.8718482475459208
56,57,south_africa,0.2,-7.187578201293945,-0.19999999999999973,54445252.64605572,0.21300591176629552,0.8718482475459208
57,58,south_africa,0.2,-7.187578201293945,-0.19999999999999973,54445252.64605572,0.21300591176629552,0.8718482475459208
58,59,south_africa,0.2,-7.187578201293945,-0.19999999999999973,54445252.64605572,0.21300591176629552,0.8718482475459208
59,60,south_africa,0.2,-7.187578201293945,-0.19999999999999973,54445252.64605572,0.21300591176629552,0.8718482475459208
60,61,south_africa,0.4,-3.456752359867096,0.6000000000000005,49007263.05084727,0.20785712153916097,0.5063736633711087
61,62,south_africa,0.4,-3.456752359867096,0.6000000000000005,49007263.05084727,0.20785712153916097,0.5063736633711087
62,63,south_africa,0.4,-3.456752359867096,0.6000000000000005,49007263.05084727,0.20785712153916097,0.5063736633711087
63,64,south_africa,0.4,-3.456752359867096,0.6000000000000005,49007263.05084727,0.20785712153916097,0.5063736633711087
64,65,south_africa,0.4,-3.456752359867096,0.6000000000000005,49007263.05084727,0.20785712153916097,0.5063736633711087
65,66,south_africa,0.4,-3.456752359867096,0.6000000000000005,49007263.05084727,0.20785712153916097,0.5063736633711087
66,68,south_africa,0.4,-3.456752359867096,0.6000000000000005,49007263.05084727,0.20785712153916097,0.5063736633711087
67,69,south_africa,0.4,-3.456752359867096,0.6000000000000005,49007263.05084727,0.20785712153916097,0.5063736633711087
68,70,south_africa,0.4,-3.456752359867096,0.6000000000000005,49007263.05084727,0.20785712153916097,0.5063736633711087
69,71,south_africa,0.4,-3.456752359867096,0.6000000000000005,49007263.05084727,0.20785712153916097,0.5063736633711087
70,72,south_africa,0.4,-3.456752359867096,0.6000000000000005,49007263.05084727,0.20785712153916097,0.5063736633711087
71,73,south_africa,0.4,-2.852091073989868,0.6000000000000005,58781821.706515275,0.18952102886487507,0.3892216336553347
72,74,south_africa,0.4,-2.852091073989868,0.6000000000000005,58781821.706515275,0.18952102886487507,0.3892216336553347
73,75,south_africa,0.4,-2.852091073989868,0.6000000000000005,58781821.706515275,0.18952102886487507,0.3892216336553347
74,76,south_africa,0.4,-2.852091073989868,0.6000000000000005,58781821.706515275,0.18952102886487507,0.3892216336553347
75,77,south_africa,0.4,-2.852091073989868,0.6000000000000005,58781821.706515275,0.18952102886487507,0.3892216336553347
76,78,south_africa,0.4,-2.852091073989868,0.6000000000000005,58781821.706515275,0.18952102886487507,0.3892216336553347
77,79,south_africa,0.4,-2.852091073989868,0.6000000000000005,58781821.706515275,0.18952102886487507,0.3892216336553347
78,80,south_africa,0.4,-2.852091073989868,0.6000000000000005,58781821.706515275,0.18952102886487507,0.3892216336553347
79,81,south_africa,0.4,-2.852091073989868,0.6000000000000005,58781821.706515275,0.18952102886487507,0.3892216336553347
80,82,south_africa,0.4,-2.852091073989868,0.6000000000000005,58781821.706515275,0.18952102886487507,0.3892216336553347
81,83,south_africa,0.4,-2.852091073989868,0.6000000000000005,58781821.706515275,0.18952102886487507,0.3892216336553347
82,84,south_africa,0.4,-2.852091073989868,0.6000000000000005,58781821.706515275,0.18952102886487507,0.3892216336553347
83,85,south_africa,0.4,-2.852091073989868,0.6000000000000005,58781821.706515275,0.18952102886487507,0.3892216336553347
84,86,south_africa,0.4,-2.852091073989868,0.6000000000000005,58781821.706515275,0.18952102886487507,0.3892216336553347
85,87,south_africa,0.4,-2.852091073989868,0.6000000000000005,58781821.706515275,0.18952102886487507,0.3892216336553347
86,88,south_africa,0.4,-2.852091073989868,0.6000000000000005,58781821.706515275,0.18952102886487507,0.3892216336553347
87,89,south_africa,0.4,-2.852091073989868,0.6000000000000005,58781821.706515275,0.18952102886487507,0.3892216336553347
88,90,south_africa,0.4,-2.852091073989868,0.6000000000000005,58781821.706515275,0.18952102886487507,0.3892216336553347
89,91,south_africa,0.4,-2.852091073989868,0.6000000000000005,58781821.706515275,0.18952102886487507,0.3892216336553347
90,92,south_africa,0.4,-2.852091073989868,0.6000000000000005,58781821.706515275,0.18952102886487507,0.3892216336553347
91,93,south_africa,0.4,-2.852091073989868,0.6000000000000005,58781821.706515275,0.18952102886487507,0.3892216336553347
92,94,south_africa,0.4,-2.852091073989868,0.6000000000000005,58781821.706515275,0.18952102886487507,0.3892216336553347
93,95,south_africa,0.4,-2.852091073989868,0.6000000000000005,58781821.706515275,0.18952102886487507,0.3892216336553347
94,96,south_africa,0.4,-2.852091073989868,0.6000000000000005,58781821.706515275,0.18952102886487507,0.3892216336553347
95,97,south_africa,,,,,,
96,98,south_africa,,,,,,
97,99,south_africa,,,,,,
98,100,south_africa,,,,,,
99,101,south_africa,,,,,,
100,102,south_africa,,,,,,
101,103,south_africa,0.2,-11.43429946899414,-0.19999999999999973,49114185.30398226,0.22379707290925693,-0.5684778622066742
102,104,south_africa,0.2,-11.43429946899414,-0.19999999999999973,49114185.30398226,0.22379707290925693,-0.5684778622066742
103,106,south_africa,0.2,-11.43429946899414,-0.19999999999999973,49114185.30398226,0.22379707290925693,-0.5684778622066742
104,107,south_africa,0.2,-11.43429946899414,-0.19999999999999973,49114185.30398226,0.22379707290925693,-0.5684778622066742
105,108,south_africa,0.2,-11.43429946899414,-0.19999999999999973,49114185.30398226,0.22379707290925693,-0.5684778622066742
106,109,south_africa,0.2,-11.43429946899414,-0.19999999999999973,49114185.30398226,0.22379707290925693,-0.5684778622066742
107,110,south_africa,0.2,-11.43429946899414,-0.19999999999999973,49114185.30398226,0.22379707290925693,-0.5684778622066742
108,111,south_africa,0.2,-11.43429946899414,-0.19999999999999973,49114185.30398226,0.22379707290925693,-0.5684778622066742
109,112,south_africa,0.2,-11.43429946899414,-0.19999999999999973,49114185.30398226,0.22379707290925693,-0.5684778622066742
110,113,south_africa,0.2,-11.43429946899414,-0.19999999999999973,49114185.30398226,0.22379707290925693,-0.5684778622066742
111,114,south_africa,0.2,-11.43429946899414,-0.19999999999999973,49114185.30398226,0.22379707290925693,-0.5684778622066742
112,115,south_africa,0.2,-10.283400535583496,-0.19999999999999973,49114185.30398226,0.20422239787619154,-1.4255080855888385
113,116,south_africa,0.2,-10.283400535583496,-0.19999999999999973,49114185.30398226,0.20422239787619154,-1.4255080855888385
114,117,south_africa,0.2,-10.283400535583496,-0.19999999999999973,49114185.30398226,0.20422239787619154,-1.4255080855888385
115,118,south_africa,0.2,-10.283400535583496,-0.19999999999999973,49114185.30398226,0.20422239787619154,-1.4255080855888385
116,119,south_africa,0.2,-10.283400535583496,-0.19999999999999973,49114185.30398226,0.20422239787619154,-1.4255080855888385
117,120,south_africa,0.2,-10.283400535583496,-0.19999999999999973,49114185.30398226,0.20422239787619154,-1.4255080855888385
118,121,south_africa,0.2,-10.283400535583496,-0.19999999999999973,49114185.30398226,0.20422239787619154,-1.4255080855888385
119,122,south_africa,0.2,-10.283400535583496,-0.19999999999999973,49114185.30398226,0.20422239787619154,-1.4255080855888385
120,123,south_africa,0.2,-10.283400535583496,-0.19999999999999973,49114185.30398226,0.20422239787619154,-1.4255080855888385
121,124,south_africa,0.2,-10.283400535583496,-0.19999999999999973,49114185.30398226,0.20422239787619154,-1.4255080855888385
122,125,south_africa,0.2,-10.283400535583496,-0.19999999999999973,49114185.30398226,0.20422239787619154,-1.4255080855888385
123,126,south_africa,0.2,-10.283400535583496,-0.19999999999999973,49114185.30398226,0.20422239787619154,-1.4255080855888385
124,127,south_africa,0.2,-10.283400535583496,-0.19999999999999973,49114185.30398226,0.20422239787619154,-1.4255080855888385
125,128,south_africa,0.2,-10.283400535583496,-0.19999999999999973,49114185.30398226,0.20422239787619154,-1.4255080855888385
126,129,south_africa,0.2,-10.283400535583496,-0.19999999999999973,49114185.30398226,0.20422239787619154,-1.4255080855888385
127,130,south_africa,0.2,-10.283400535583496,-0.19999999999999973,49114185.30398226,0.20422239787619154,-1.4255080855888385
128,131,south_africa,0.2,-10.283400535583496,-0.19999999999999973,49114185.30398226,0.20422239787619154,-1.4255080855888385
129,132,south_africa,0.2,-10.283400535583496,-0.19999999999999973,49114185.30398226,0.20422239787619154,-1.4255080855888385
130,133,south_africa,0.2,-10.283400535583496,-0.19999999999999973,49114185.30398226,0.20422239787619154,-1.4255080855888385
131,134,south_africa,0.2,-10.283400535583496,-0.19999999999999973,49114185.30398226,0.20422239787619154,-1.4255080855888385
132,135,south_africa,0.2,-10.283400535583496,-0.19999999999999973,49114185.30398226,0.20422239787619154,-1.4255080855888385
133,136,south_africa,0.2,-10.283400535583496,-0.19999999999999973,49114185.30398226,0.20422239787619154,-1.4255080855888385
134,137,south_africa,0.2,-10.283400535583496,-0.19999999999999973,49114185.30398226,0.20422239787619154,-1.4255080855888385
135,138,south_africa,0.2,-10.283400535583496,-0.19999999999999973,49114185.30398226,0.20422239787619154,-1.4255080855888385
136,139,south_africa,0.2,-10.283400535583496,-0.19999999999999973,49114185.30398226,0.20422239787619154,-1.4255080855888385
137,140,south_africa,0.2,-10.283400535583496,-0.19999999999999973,49114185.30398226,0.20422239787619154,-1.4255080855888385
