,house,country,frequency,severity,dispersion,area,NDVI_mean,SVI_severity
216,1165,senegal,0.2,-5.484847545623779,-0.19999999999999973,434620.2223702986,0.20425827531878404,3.9799957659604823
217,1158,senegal,0.2,-5.484847545623779,-0.19999999999999973,434620.2223702986,0.20425827531878404,3.9799957659604823
218,1160,senegal,0.2,-5.484847545623779,-0.19999999999999973,434620.2223702986,0.20425827531878404,3.9799957659604823
219,1863,senegal,0.0,0.0,0.0,0.0,0.15500495166200828,0.0
220,872,senegal,0.0,0.0,0.0,0.0,0.19543978847987487,0.0
221,1757,senegal,0.2,-16.552173614501953,-0.19999999999999973,31226319.07217185,0.2170551398003045,1.8451267749944946
222,1755,senegal,0.2,-16.552173614501953,-0.19999999999999973,31226319.07217185,0.2170551398003045,1.8451267749944946
223,1756,senegal,0.2,-16.552173614501953,-0.19999999999999973,31226319.07217185,0.2170551398003045,1.8451267749944946
224,1145,senegal,0.0,0.0,0.0,0.0,0.20583506441058544,0.0
225,1805,senegal,0.0,0.0,0.0,0.0,0.2611105580595026,0.0
226,1152,senegal,0.0,0.0,0.0,0.0,0.20583506441058544,0.0
227,1577,senegal,0.0,0.0,0.0,0.0,0.19114254824445437,0.0
228,1689,senegal,0.2,-6.135870933532715,-0.19999999999999973,105528976.75547838,0.1793647215578442,0.9252621215293032
229,1690,senegal,0.4,-3.1411678791046143,0.6000000000000005,85845803.20635736,0.21403382631690357,-0.28729470548313757
230,1795,senegal,0.2,-1.3453112840652466,-0.19999999999999984,18907460.193767704,0.25990411980328837,1.3451748802199694
231,795,senegal,0.0,0.0,0.0,0.0,0.1878702253657743,0.0
232,1675,senegal,0.2,-6.135870933532715,-0.19999999999999973,105528976.75547838,0.1793647215578442,0.9252621215293032
233,1151,senegal,0.0,0.0,0.0,0.0,0.20583506441058544,0.0
234,1762,senegal,0.2,-16.552173614501953,-0.19999999999999973,31226319.07217185,0.2170551398003045,1.8451267749944946
235,1524,senegal,0.2,-3.117950916290283,-0.19999999999999973,121965880.44110934,0.16899602031341346,-0.23584269456344886
236,394,senegal,0.2,-1.394659399986267,-0.19999999999999973,51933248.42775294,0.16610312408759917,-1.279983807383122
237,1864,senegal,0.0,0.0,0.0,0.0,0.15500495166200828,0.0
238,1680,senegal,0.2,-9.049429893493652,-0.19999999999999973,71578427.11588864,0.2218040097296218,-0.1482546567145857
239,1713,senegal,0.0,0.0,0.0,0.0,0.18537822829629896,0.0
240,1166,senegal,0.2,-5.484847545623779,-0.19999999999999973,434620.2223702986,0.20425827531878404,3.9799957659604823
241,1763,senegal,0.2,-16.552173614501953,-0.19999999999999973,31226319.07217185,0.2170551398003045,1.8451267749944946
242,1725,senegal,0.0,0.0,0.0,0.0,0.1440448258154881,0.0
243,1676,senegal,0.2,-3.222874641418457,-0.19999999999999973,121965880.44110934,0.19334862146991993,-0.4505236232616111
244,1855,senegal,0.0,0.0,0.0,0.0,0.15500495166200828,0.0
245,1169,senegal,0.2,-5.484847545623779,-0.19999999999999973,434620.2223702986,0.20425827531878404,3.9799957659604823
246,1797,senegal,0.0,0.0,0.0,0.0,0.260688631655983,0.0
247,388,senegal,0.2,-1.394659399986267,-0.19999999999999973,51933248.42775294,0.16610312408759917,-1.279983807383122
248,1723,senegal,0.0,0.0,0.0,0.0,0.15192984041819413,0.0
249,1150,senegal,0.0,0.0,0.0,0.0,0.20583506441058544,0.0
250,1715,senegal,0.0,0.0,0.0,0.0,0.18537822829629896,0.0
251,1717,senegal,0.0,0.0,0.0,0.0,0.15192984041819413,0.0
252,1685,senegal,0.2,-9.049429893493652,-0.19999999999999973,71578427.11588864,0.2218040097296218,-0.1482546567145857
