,house,country,frequency,severity,dispersion,area,NDVI_mean,SVI_severity
168,175,kenya,0.4,-10.14189463853836,-0.3999999999999999,646732731.0334496,0.19688685226612057,-4.328131520723504
169,176,kenya,0.4,-10.14189463853836,-0.3999999999999999,646732731.0334496,0.19688685226612057,-4.328131520723504
170,177,kenya,0.4,-10.14189463853836,-0.3999999999999999,646732731.0334496,0.19688685226612057,-4.328131520723504
171,178,kenya,0.4,-10.14189463853836,-0.3999999999999999,646732731.0334496,0.19688685226612057,-4.328131520723504
172,179,kenya,0.4,-10.14189463853836,-0.3999999999999999,646732731.0334496,0.19688685226612057,-4.328131520723504
173,180,kenya,0.4,-10.14189463853836,-0.3999999999999999,646732731.0334496,0.19688685226612057,-4.328131520723504
174,181,kenya,0.4,-10.14189463853836,-0.3999999999999999,646732731.0334496,0.19688685226612057,-4.328131520723504
175,182,kenya,0.4,-10.14189463853836,-0.3999999999999999,646732731.0334496,0.19688685226612057,-4.328131520723504
176,183,kenya,0.4,-10.14189463853836,-0.3999999999999999,646732731.0334496,0.19688685226612057,-4.328131520723504
177,184,kenya,0.4,-10.14189463853836,-0.3999999999999999,646732731.0334496,0.19688685226612057,-4.328131520723504
178,185,kenya,0.4,-10.14189463853836,-0.3999999999999999,646732731.0334496,0.19688685226612057,-4.328131520723504
179,186,kenya,0.4,-10.14189463853836,-0.3999999999999999,646732731.0334496,0.19688685226612057,-4.328131520723504
180,187,kenya,0.4,-10.14189463853836,-0.3999999999999999,646732731.0334496,0.19688685226612057,-4.328131520723504
181,189,kenya,0.4,-10.14189463853836,-0.3999999999999999,646732731.0334496,0.19688685226612057,-4.328131520723504
182,190,kenya,0.4,-10.14189463853836,-0.3999999999999999,646732731.0334496,0.19688685226612057,-4.328131520723504
183,191,kenya,0.4,-10.152085959911346,-0.3999999999999999,646732731.0334496,0.19635583447905752,-4.271390781825375
184,192,kenya,0.4,-10.152085959911346,-0.3999999999999999,646732731.0334496,0.19635583447905752,-4.271390781825375
185,193,kenya,0.4,-10.152085959911346,-0.3999999999999999,646732731.0334496,0.19635583447905752,-4.271390781825375
186,194,kenya,0.4,-10.152085959911346,-0.3999999999999999,646732731.0334496,0.19635583447905752,-4.271390781825375
