,house,date,district,census_tract,country,hh_size,migrant_num,wealth_index,remit,lat,long,lat_SPEI,long_SPEI,pop_cent_lat,pop_cent_long,intensity,magnitude,duration,frequency,severity,dispersion,area,NDVI_mean,SVI_severity
31,33,2010-02-15,manafwa,kaboole/butinga,senegal,3,0,-1.96212708493153,1.0,0.88334,34.42642,0.9,34.45,0.935776158,34.21127757,-1.570342481136322,-1.6136495641299657,1.4285714285714286,0.9,-2.2617234757968356,-0.4555555555555555,327198437.60507476,0.184715876964694,-0.2719570853291217
32,34,2010-02-15,manafwa,kaboole/butinga,senegal,3,1,-1.00753680992402,0.0,0.88334,34.42642,0.9,34.45,0.935776158,34.21127757,-1.570342481136322,-1.6136495641299657,1.4285714285714286,0.9,-2.2617234757968356,-0.4555555555555555,327198437.60507476,0.184715876964694,-0.2719570853291217
33,35,2010-02-15,manafwa,kaboole/butinga,senegal,5,1,-1.81111230227455,0.0,0.88334,34.42642,0.9,34.45,0.935776158,34.21127757,-1.570342481136322,-1.6136495641299657,1.4285714285714286,0.9,-2.2617234757968356,-0.4555555555555555,327198437.60507476,0.184715876964694,-0.2719570853291217
34,36,2010-02-15,manafwa,kaboole/butinga,senegal,6,0,-1.48643914982937,,0.88334,34.42642,0.9,34.45,0.935776158,34.21127757,-1.570342481136322,-1.6136495641299657,1.4285714285714286,0.9,-2.2617234757968356,-0.4555555555555555,327198437.60507476,0.184715876964694,-0.2719570853291217
35,37,2010-02-15,manafwa,kaboole/butinga,senegal,5,0,-0.94051950478684,,0.88334,34.42642,0.9,34.45,0.935776158,34.21127757,-1.570342481136322,-1.6136495641299657,1.4285714285714286,0.9,-2.2617234757968356,-0.4555555555555555,327198437.60507476,0.184715876964694,-0.2719570853291217
36,38,2010-02-15,manafwa,kaboole/butinga,senegal,6,0,-2.5372884586048,,0.88334,34.42642,0.9,34.45,0.935776158,34.21127757,-1.570342481136322,-1.6136495641299657,1.4285714285714286,0.9,-2.2617234757968356,-0.4555555555555555,327198437.60507476,0.184715876964694,-0.2719570853291217
37,39,2010-02-15,manafwa,kaboole/butinga,senegal,2,1,-1.11770614481294,1.0,0.88334,34.42642,0.9,34.45,0.935776158,34.21127757,-1.570342481136322,-1.6136495641299657,1.4285714285714286,0.9,-2.2617234757968356,-0.4555555555555555,327198437.60507476,0.184715876964694,-0.2719570853291217
38,40,2010-02-15,manafwa,kaboole/butinga,senegal,10,0,-2.62585688989601,1.0,0.88334,34.42642,0.9,34.45,0.935776158,34.21127757,-1.570342481136322,-1.6136495641299657,1.4285714285714286,0.9,-2.2617234757968356,-0.4555555555555555,327198437.60507476,0.184715876964694,-0.2719570853291217
39,41,2010-02-16,kamuli,bugaga/bunangwe,senegal,6,0,-1.3088705178842,,0.96222,33.25307,0.95,33.25,0.935776158,33.25420097,-1.6272597085861933,-1.835367026783171,2.5,1.2,-4.358945562725975,-0.033333333333333326,344925674.0077757,0.24914234649047495,0.9862534580156035
40,42,2010-02-16,kamuli,bugaga/bunangwe,senegal,8,0,-0.107189452111504,,0.96222,33.25307,0.95,33.25,0.935776158,33.25420097,-1.6272597085861933,-1.835367026783171,2.5,1.2,-4.358945562725975,-0.033333333333333326,344925674.0077757,0.24914234649047495,0.9862534580156035
41,43,2010-02-16,kamuli,bugaga/bunangwe,senegal,6,0,-2.5372884586048,,0.96222,33.25307,0.95,33.25,0.935776158,33.25420097,-1.6272597085861933,-1.835367026783171,2.5,1.2,-4.358945562725975,-0.033333333333333326,344925674.0077757,0.24914234649047495,0.9862534580156035
42,44,2010-02-16,kamuli,bugaga/bunangwe,senegal,9,6,-1.98521684783201,0.0,0.96222,33.25307,0.95,33.25,0.935776158,33.25420097,-1.6272597085861933,-1.835367026783171,2.5,1.2,-4.358945562725975,-0.033333333333333326,344925674.0077757,0.24914234649047495,0.9862534580156035
43,45,2010-02-16,kamuli,bugaga/bunangwe,senegal,2,8,-1.71097410081126,0.0,0.96222,33.25307,0.95,33.25,0.935776158,33.25420097,-1.6272597085861933,-1.835367026783171,2.5,1.2,-4.358945562725975,-0.033333333333333326,344925674.0077757,0.24914234649047495,0.9862534580156035
44,46,2010-02-16,kamuli,bugaga/bunangwe,senegal,8,3,-0.389320905068341,1.0,0.96222,33.25307,0.95,33.25,0.935776158,33.25420097,-1.6272597085861933,-1.835367026783171,2.5,1.2,-4.358945562725975,-0.033333333333333326,344925674.0077757,0.24914234649047495,0.9862534580156035
45,47,2010-02-16,kamuli,bugaga/bunangwe,senegal,8,0,-0.145116187040045,1.0,0.96222,33.25307,0.95,33.25,0.935776158,33.25420097,-1.6272597085861933,-1.835367026783171,2.5,1.2,-4.358945562725975,-0.033333333333333326,344925674.0077757,0.24914234649047495,0.9862534580156035
46,48,2010-02-16,kamuli,bugaga/bunangwe,senegal,8,0,-2.56295629371127,,0.96222,33.25307,0.95,33.25,0.935776158,33.25420097,-1.6272597085861933,-1.835367026783171,2.5,1.2,-4.358945562725975,-0.033333333333333326,344925674.0077757,0.24914234649047495,0.9862534580156035
47,49,2010-02-16,kamuli,bugaga/bunangwe,senegal,5,1,-1.35383344746973,0.0,0.96222,33.25307,0.95,33.25,0.935776158,33.25420097,-1.6272597085861933,-1.835367026783171,2.5,1.2,-4.358945562725975,-0.033333333333333326,344925674.0077757,0.24914234649047495,0.9862534580156035
48,50,2010-02-16,kamuli,bugaga/bunangwe,senegal,5,0,-0.989403834649006,,0.96222,33.25307,0.95,33.25,0.935776158,33.25420097,-1.6272597085861933,-1.835367026783171,2.5,1.2,-4.358945562725975,-0.033333333333333326,344925674.0077757,0.24914234649047495,0.9862534580156035
49,51,2010-02-12,nebbi,paila west/central,senegal,12,1,-2.21962531726571,0.0,2.46547,31.31556,2.45,31.3,2.334114878,31.31153159,-1.6010791957378387,-1.7323179692029953,2.625,1.0,-4.482200980186462,-0.6,302581706.9404713,0.26851093576916646,1.0912585157081962
50,52,2010-02-12,nebbi,paila west/central,senegal,6,1,-1.60703477437482,1.0,2.46547,31.31556,2.45,31.3,2.334114878,31.31153159,-1.6010791957378387,-1.7323179692029953,2.625,1.0,-4.482200980186462,-0.6,302581706.9404713,0.26851093576916646,1.0912585157081962
51,53,2010-02-12,nebbi,paila west/central,senegal,5,1,-0.643083647504122,1.0,2.46547,31.31556,2.45,31.3,2.334114878,31.31153159,-1.6010791957378387,-1.7323179692029953,2.625,1.0,-4.482200980186462,-0.6,302581706.9404713,0.26851093576916646,1.0912585157081962
52,54,2010-02-12,nebbi,paila west/central,senegal,10,1,-1.36229767887037,0.0,2.46547,31.31556,2.45,31.3,2.334114878,31.31153159,-1.6010791957378387,-1.7323179692029953,2.625,1.0,-4.482200980186462,-0.6,302581706.9404713,0.26851093576916646,1.0912585157081962
53,55,2010-02-12,nebbi,paila west/central,senegal,13,1,-1.19044158693564,0.0,2.46547,31.31556,2.45,31.3,2.334114878,31.31153159,-1.6010791957378387,-1.7323179692029953,2.625,1.0,-4.482200980186462,-0.6,302581706.9404713,0.26851093576916646,1.0912585157081962
54,56,2010-02-12,nebbi,paila west/central,senegal,8,1,-2.51141323108082,0.0,2.46547,31.31556,2.45,31.3,2.334114878,31.31153159,-1.6010791957378387,-1.7323179692029953,2.625,1.0,-4.482200980186462,-0.6,302581706.9404713,0.26851093576916646,1.0912585157081962
55,57,2010-02-12,nebbi,paila west/central,senegal,6,1,-1.0831506567964,0.0,2.46547,31.31556,2.45,31.3,2.334114878,31.31153159,-1.6010791957378387,-1.7323179692029953,2.625,1.0,-4.482200980186462,-0.6,302581706.9404713,0.26851093576916646,1.0912585157081962
56,58,2010-02-12,nebbi,paila west/central,senegal,7,0,-2.64016234724791,,2.46547,31.31556,2.45,31.3,2.334114878,31.31153159,-1.6010791957378387,-1.7323179692029953,2.625,1.0,-4.482200980186462,-0.6,302581706.9404713,0.26851093576916646,1.0912585157081962
57,59,2010-02-12,nebbi,paila west/central,senegal,3,0,-2.46849685902512,,2.46547,31.31556,2.45,31.3,2.334114878,31.31153159,-1.6010791957378387,-1.7323179692029953,2.625,1.0,-4.482200980186462,-0.6,302581706.9404713,0.26851093576916646,1.0912585157081962
58,60,2010-02-12,nebbi,paila west/central,senegal,2,0,-1.73939173303141,,2.46547,31.31556,2.45,31.3,2.334114878,31.31153159,-1.6010791957378387,-1.7323179692029953,2.625,1.0,-4.482200980186462,-0.6,302581706.9404713,0.26851093576916646,1.0912585157081962
59,61,2010-02-19,kaliro,bubbumbi,senegal,2,3,-2.42558048696943,0.0,0.97722,33.49732,1.0,33.5,0.935776158,33.47551566,-1.5227656137375603,-1.6635401674679346,2.3809523809523805,1.1,-3.8769864099366322,-0.19090909090909092,348055883.6513564,0.2528002266047721,0.6260841260427114
60,62,2010-02-19,kaliro,bubbumbi,senegal,6,6,-2.04795982904293,1.0,0.97722,33.49732,1.0,33.5,0.935776158,33.47551566,-1.5227656137375603,-1.6635401674679346,2.3809523809523805,1.1,-3.8769864099366322,-0.19090909090909092,348055883.6513564,0.2528002266047721,0.6260841260427114
61,63,2010-02-19,kaliro,bubbumbi,senegal,10,3,-0.728916391615514,0.0,0.97722,33.49732,1.0,33.5,0.935776158,33.47551566,-1.5227656137375603,-1.6635401674679346,2.3809523809523805,1.1,-3.8769864099366322,-0.19090909090909092,348055883.6513564,0.2528002266047721,0.6260841260427114
62,64,2010-02-19,kaliro,bubbumbi,senegal,8,0,-2.6830787193036,,0.97722,33.49732,1.0,33.5,0.935776158,33.47551566,-1.5227656137375603,-1.6635401674679346,2.3809523809523805,1.1,-3.8769864099366322,-0.19090909090909092,348055883.6513564,0.2528002266047721,0.6260841260427114
63,65,2010-02-19,kaliro,bubbumbi,senegal,7,0,-0.853808921590043,,0.97722,33.49732,1.0,33.5,0.935776158,33.47551566,-1.5227656137375603,-1.6635401674679346,2.3809523809523805,1.1,-3.8769864099366322,-0.19090909090909092,348055883.6513564,0.2528002266047721,0.6260841260427114
64,66,2010-02-19,kaliro,bubbumbi,senegal,5,0,-0.37438549658949,,0.97722,33.49732,1.0,33.5,0.935776158,33.47551566,-1.5227656137375603,-1.6635401674679346,2.3809523809523805,1.1,-3.8769864099366322,-0.19090909090909092,348055883.6513564,0.2528002266047721,0.6260841260427114
65,67,2010-02-19,kaliro,bubbumbi,senegal,5,0,-1.16331953153461,,0.97722,33.49732,1.0,33.5,0.935776158,33.47551566,-1.5227656137375603,-1.6635401674679346,2.3809523809523805,1.1,-3.8769864099366322,-0.19090909090909092,348055883.6513564,0.2528002266047721,0.6260841260427114
66,68,2010-02-19,kaliro,bubbumbi,senegal,12,5,-0.76324948926007,0.0,0.97722,33.49732,1.0,33.5,0.935776158,33.47551566,-1.5227656137375603,-1.6635401674679346,2.3809523809523805,1.1,-3.8769864099366322,-0.19090909090909092,348055883.6513564,0.2528002266047721,0.6260841260427114
67,69,2010-02-19,kaliro,bubbumbi,senegal,5,0,-2.48280231637702,,0.97722,33.49732,1.0,33.5,0.935776158,33.47551566,-1.5227656137375603,-1.6635401674679346,2.3809523809523805,1.1,-3.8769864099366322,-0.19090909090909092,348055883.6513564,0.2528002266047721,0.6260841260427114
68,70,2010-02-19,kaliro,bubbumbi,senegal,5,0,-1.6934289340169,,0.97722,33.49732,1.0,33.5,0.935776158,33.47551566,-1.5227656137375603,-1.6635401674679346,2.3809523809523805,1.1,-3.8769864099366322,-0.19090909090909092,348055883.6513564,0.2528002266047721,0.6260841260427114
69,71,2010-02-23,masaka,lwayebele,senegal,4,3,-0.625917098681844,0.0,0.7724068404,32.26219094,0.75,32.25,0.716666979,32.29741899,-1.6380498920168196,-1.76769643170493,2.7142857142857144,0.7,-4.593577708516802,-0.7,405780612.5246753,0.25853917518810315,0.1921455823975104
70,72,2010-02-23,masaka,lwayebele,senegal,8,2,-0.728916391615514,0.0,0.7724068404,32.26219094,0.75,32.25,0.716666979,32.29741899,-1.6380498920168196,-1.76769643170493,2.7142857142857144,0.7,-4.593577708516802,-0.7,405780612.5246753,0.25853917518810315,0.1921455823975104
71,73,2010-02-23,masaka,lwayebele,senegal,5,6,-1.67975342779196,0.0,0.7724068404,32.26219094,0.75,32.25,0.716666979,32.29741899,-1.6380498920168196,-1.76769643170493,2.7142857142857144,0.7,-4.593577708516802,-0.7,405780612.5246753,0.25853917518810315,0.1921455823975104
72,74,2010-02-23,masaka,lwayebele,senegal,6,0,-2.05169531894132,,0.7724068404,32.26219094,0.75,32.25,0.716666979,32.29741899,-1.6380498920168196,-1.76769643170493,2.7142857142857144,0.7,-4.593577708516802,-0.7,405780612.5246753,0.25853917518810315,0.1921455823975104
73,75,2010-02-23,masaka,lwayebele,senegal,5,0,-0.324946346984798,,0.7724068404,32.26219094,0.75,32.25,0.716666979,32.29741899,-1.6380498920168196,-1.76769643170493,2.7142857142857144,0.7,-4.593577708516802,-0.7,405780612.5246753,0.25853917518810315,0.1921455823975104
74,76,2010-02-23,masaka,lwayebele,senegal,5,0,-0.66454183353197,,0.7724068404,32.26219094,0.75,32.25,0.716666979,32.29741899,-1.6380498920168196,-1.76769643170493,2.7142857142857144,0.7,-4.593577708516802,-0.7,405780612.5246753,0.25853917518810315,0.1921455823975104
75,77,2010-02-23,masaka,lwayebele,senegal,4,1,-2.45419140167322,0.0,0.7724068404,32.26219094,0.75,32.25,0.716666979,32.29741899,-1.6380498920168196,-1.76769643170493,2.7142857142857144,0.7,-4.593577708516802,-0.7,405780612.5246753,0.25853917518810315,0.1921455823975104
76,78,2010-02-23,masaka,lwayebele,senegal,4,0,-2.22851297017578,,0.7724068404,32.26219094,0.75,32.25,0.716666979,32.29741899,-1.6380498920168196,-1.76769643170493,2.7142857142857144,0.7,-4.593577708516802,-0.7,405780612.5246753,0.25853917518810315,0.1921455823975104
77,79,2010-02-23,masaka,lwayebele,senegal,9,0,-0.839606811599636,,0.7724068404,32.26219094,0.75,32.25,0.716666979,32.29741899,-1.6380498920168196,-1.76769643170493,2.7142857142857144,0.7,-4.593577708516802,-0.7,405780612.5246753,0.25853917518810315,0.1921455823975104
78,80,2010-02-23,masaka,lwayebele,senegal,1,0,-1.24610746631748,,0.7724068404,32.26219094,0.75,32.25,0.716666979,32.29741899,-1.6380498920168196,-1.76769643170493,2.7142857142857144,0.7,-4.593577708516802,-0.7,405780612.5246753,0.25853917518810315,0.1921455823975104
79,81,2010-02-22,masaka,maida,senegal,2,2,-0.678407943468866,0.0,-0.3857,31.3233,-0.4,31.3,-0.399080159,31.31153159,-1.6666520908474922,-1.7618096619844437,2.625,0.9,-4.541661113500595,-0.6777777777777778,409394757.672329,0.20986271472031776,-0.7367717073382656
80,82,2010-02-22,masaka,maida,senegal,6,0,3.01495712116638,,-0.3857,31.3233,-0.4,31.3,-0.399080159,31.31153159,-1.6666520908474922,-1.7618096619844437,2.625,0.9,-4.541661113500595,-0.6777777777777778,409394757.672329,0.20986271472031776,-0.7367717073382656
81,83,2010-02-22,masaka,maida,senegal,5,0,2.81791093648865,,-0.3857,31.3233,-0.4,31.3,-0.399080159,31.31153159,-1.6666520908474922,-1.7618096619844437,2.625,0.9,-4.541661113500595,-0.6777777777777778,409394757.672329,0.20986271472031776,-0.7367717073382656
82,84,2010-02-22,masaka,maida,senegal,3,0,0.526385117627002,,-0.3857,31.3233,-0.4,31.3,-0.399080159,31.31153159,-1.6666520908474922,-1.7618096619844437,2.625,0.9,-4.541661113500595,-0.6777777777777778,409394757.672329,0.20986271472031776,-0.7367717073382656
83,85,2010-02-22,masaka,maida,senegal,6,2,1.29066819294205,1.0,-0.3857,31.3233,-0.4,31.3,-0.399080159,31.31153159,-1.6666520908474922,-1.7618096619844437,2.625,0.9,-4.541661113500595,-0.6777777777777778,409394757.672329,0.20986271472031776,-0.7367717073382656
84,86,2010-02-20,masaka,maida,senegal,7,0,0.454857830867509,,-0.3857,31.3233,-0.4,31.3,-0.399080159,31.31153159,-1.6666520908474922,-1.7618096619844437,2.625,0.9,-4.541661113500595,-0.6777777777777778,409394757.672329,0.20986271472031776,-0.7367717073382656
85,87,2010-02-22,masaka,maida,senegal,3,2,-0.381728828977389,1.0,-0.3857,31.3233,-0.4,31.3,-0.399080159,31.31153159,-1.6666520908474922,-1.7618096619844437,2.625,0.9,-4.541661113500595,-0.6777777777777778,409394757.672329,0.20986271472031776,-0.7367717073382656
86,88,2010-02-22,masaka,maida,senegal,6,3,1.77719128752461,1.0,-0.3857,31.3233,-0.4,31.3,-0.399080159,31.31153159,-1.6666520908474922,-1.7618096619844437,2.625,0.9,-4.541661113500595,-0.6777777777777778,409394757.672329,0.20986271472031776,-0.7367717073382656
87,89,2010-02-22,masaka,maida,senegal,6,4,1.97746769045119,0.0,-0.3857,31.3233,-0.4,31.3,-0.399080159,31.31153159,-1.6666520908474922,-1.7618096619844437,2.625,0.9,-4.541661113500595,-0.6777777777777778,409394757.672329,0.20986271472031776,-0.7367717073382656
88,90,2010-02-22,masaka,maida,senegal,10,3,1.17908562559725,1.0,-0.3857,31.3233,-0.4,31.3,-0.399080159,31.31153159,-1.6666520908474922,-1.7618096619844437,2.625,0.9,-4.541661113500595,-0.6777777777777778,409394757.672329,0.20986271472031776,-0.7367717073382656
89,91,2010-02-21,kampala,zone iv c,senegal,1,1,4.16308134957009,1.0,0.3231601739,32.55801405,0.3,32.55,0.322981339,32.52700846,-1.711283802986145,-1.8317708770434062,2.8333333333333335,0.7,-4.993715435266495,-0.41428571428571426,414464098.0692692,0.26206330470240874,-1.32361112990673
90,92,2010-02-21,kampala,zone iv c,senegal,1,1,1.90185936224908,0.0,0.3231601739,32.55801405,0.3,32.55,0.322981339,32.52700846,-1.711283802986145,-1.8317708770434062,2.8333333333333335,0.7,-4.993715435266495,-0.41428571428571426,414464098.0692692,0.26206330470240874,-1.32361112990673
91,93,2010-02-21,kampala,zone iv c,senegal,4,1,2.79250890791778,0.0,0.3231601739,32.55801405,0.3,32.55,0.322981339,32.52700846,-1.711283802986145,-1.8317708770434062,2.8333333333333335,0.7,-4.993715435266495,-0.41428571428571426,414464098.0692692,0.26206330470240874,-1.32361112990673
92,94,2010-02-21,kampala,zone iv c,senegal,2,0,3.56272533974346,,0.3231601739,32.55801405,0.3,32.55,0.322981339,32.52700846,-1.711283802986145,-1.8317708770434062,2.8333333333333335,0.7,-4.993715435266495,-0.41428571428571426,414464098.0692692,0.26206330470240874,-1.32361112990673
